Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2017 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4333,7.4333,7.4333,7.4333,7.4333,7.4333,7.4333,7.4333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.8259,21.8259,21.8259,21.8259,21.8259,21.8259,21.8259,21.8259,29.3769,29.3769,29.3769,29.3769,29.3769,29.3769,29.3769,29.3769,
15/03/2017 04:00:01,1.7672,1.8219,1.8234,1.8257,0.2949,1.5517,1.8214,1.8250,0.0510,0.0522,0.0522,0.0526,0.0200,0.0465,0.0521,0.0525,7.2960,7.3400,7.3405,7.3466,5.9313,7.0876,7.3381,7.3438,11.8471,12.0006,11.9985,12.0859,7.0795,11.0540,11.9144,12.0580,1.1428,1.1438,1.1437,1.1471,1.1032,1.1354,1.1425,1.1465,21.5620,21.6485,21.6519,21.7224,21.5749,21.9133,21.7059,22.9658,29.3659,29.3813,29.3788,29.5440,29.3659,30.3948,29.3784,35.1128,
15/03/2017 08:00:00,1.7553,1.8269,1.8214,1.9473,0.3471,1.4618,1.8193,1.8592,0.0508,0.0539,0.0522,0.0768,0.0214,0.0450,0.0521,0.0592,7.1917,7.2468,7.2420,7.3199,5.9513,6.9248,7.2405,7.2657,11.5726,12.4027,11.7676,20.7049,7.2446,10.7339,11.6910,14.2138,1.1402,1.1657,1.1414,1.4896,1.1025,1.1398,1.1406,1.2383,21.0216,21.5331,21.5724,21.6395,21.4397,21.9368,21.6341,22.9029,28.2926,29.3059,29.3700,29.5706,29.0942,30.7097,29.3699,34.9509,
15/03/2017 12:00:00,1.5062,1.7574,1.7819,1.8768,0.3879,1.2718,1.7169,1.8601,0.0456,0.0515,0.0516,0.0630,0.0223,0.0411,0.0500,0.0599,6.9483,7.1552,7.1832,7.2694,5.8935,6.7082,7.0983,7.2427,10.9383,11.9899,11.9054,15.9412,7.0659,10.1765,11.4058,14.7091,1.1304,1.1460,1.1391,1.2849,1.1080,1.1416,1.1384,1.2437,21.6888,21.9005,21.8953,22.1081,21.5746,22.1637,21.8836,22.8379,28.9292,29.5816,29.5045,30.4547,29.0507,31.4133,29.7477,34.7243,
15/03/2017 16:00:01,1.2271,1.6813,1.7504,2.1836,0.3994,1.2560,1.6549,1.9449,0.0398,0.0563,0.0511,0.1194,0.0226,0.0410,0.0488,0.0760,6.6657,7.1347,7.1230,7.7460,5.8724,6.6408,6.9860,7.3257,10.1228,14.8112,12.2209,36.9439,7.0660,10.2156,11.3488,20.5152,1.1240,1.2287,1.1367,1.9676,1.1120,1.1447,1.1363,1.4379,22.1416,22.7215,22.6210,23.2777,21.5966,22.3192,22.3566,22.8748,25.3890,29.5986,29.6144,31.5605,28.0441,31.4463,29.9601,34.6455,
15/03/2017 20:00:01,1.5640,1.9406,2.0017,2.1570,0.4073,1.4074,1.8221,2.1050,0.0471,0.0812,0.0869,0.1157,0.0227,0.0494,0.0545,0.1063,6.9460,7.3076,7.3748,7.6108,5.8135,6.7169,6.9723,7.5303,11.4878,22.8961,24.9414,35.4328,6.9213,12.6125,12.3060,31.7533,1.1320,1.5026,1.5671,1.9166,1.1079,1.2207,1.1729,1.8086,21.9424,22.0856,22.0705,22.2714,21.6112,22.2303,22.1308,22.7910,25.7058,27.7605,27.2626,30.2983,26.2181,30.6555,29.2441,34.6147,
16/03/2017 00:00:00,1.3969,1.8764,1.7977,2.1357,0.4074,1.2295,1.6250,2.0726,0.0453,0.0725,0.0610,0.1120,0.0230,0.0461,0.0531,0.1014,6.6694,7.1266,6.9976,7.5017,5.7100,6.5176,6.7539,7.3825,11.0840,19.3485,15.3292,33.5168,6.6666,12.0884,11.2535,29.2290,1.1449,1.3986,1.2653,1.8740,1.1199,1.2333,1.2002,1.7467,21.4372,21.6813,21.6518,22.0515,21.6253,22.3114,22.1955,22.7732,25.9029,28.2807,28.9883,30.6337,26.6017,31.2860,29.8054,34.5779,
16/03/2017 04:00:01,1.1122,1.7864,1.9096,2.0990,0.3775,1.3094,1.7967,2.0724,0.0400,0.0750,0.0756,0.1059,0.0220,0.0494,0.0540,0.1016,6.4375,7.0074,7.0566,7.3636,5.5802,6.5083,6.7204,7.3118,10.1847,20.2864,19.8363,30.7772,6.3573,12.7011,11.8180,28.9647,1.1477,1.4592,1.4295,1.7977,1.1163,1.2551,1.2177,1.7466,20.8117,21.6416,21.6608,22.0652,21.5047,22.1820,22.0024,22.7665,26.3731,28.4398,28.0486,31.7916,26.6053,30.9002,29.2399,34.6787,
16/03/2017 08:00:00,1.5920,1.8895,1.9564,2.1198,0.3813,1.3432,1.8134,2.0571,0.0639,0.0826,0.0819,0.1102,0.0223,0.0552,0.0570,0.0994,6.7758,7.0286,7.0377,7.3007,5.4532,6.5143,6.6389,7.1860,16.6522,22.1539,21.4921,31.0682,6.6502,14.5788,12.5966,27.2181,1.3611,1.5333,1.5045,1.8399,1.1300,1.3356,1.3019,1.7129,20.9323,21.3805,21.4613,21.6472,21.2003,22.0428,21.7562,22.7647,26.0674,27.8224,27.6781,29.4563,26.7165,30.5741,29.1732,34.6584,
16/03/2017 12:00:00,0.5482,1.0635,0.9702,1.9555,0.4232,0.7754,0.5770,1.9570,0.0280,0.0465,0.0420,0.0850,0.0240,0.0353,0.0286,0.0835,6.0165,6.4424,6.4226,7.1160,5.8152,6.1512,6.0390,7.0035,8.9821,13.3889,12.6373,23.2869,7.5957,10.5409,9.3112,21.9944,1.2075,1.3104,1.2872,1.5447,1.1245,1.2686,1.2447,1.5232,21.7183,22.5563,22.7233,22.9003,21.6351,22.5220,22.6618,22.8234,27.5760,31.7010,32.2102,33.9904,27.6276,33.0449,33.8805,34.5543,
