Date,NIT (mg/L) Surface MIN,NIT (mg/L) Surface MEAN,NIT (mg/L) Surface MEDIAN,NIT (mg/L) Surface MAX,NIT (mg/L) Bottom MIN,NIT (mg/L) Bottom MEAN,NIT (mg/L) Bottom MEDIAN,NIT (mg/L) Bottom MAX,AMM (mg/L) Surface MIN,AMM (mg/L) Surface MEAN,AMM (mg/L) Surface MEDIAN,AMM (mg/L) Surface MAX,AMM (mg/L) Bottom MIN,AMM (mg/L) Bottom MEAN,AMM (mg/L) Bottom MEDIAN,AMM (mg/L) Bottom MAX,FRP (mg/L) Surface MIN,FRP (mg/L) Surface MEAN,FRP (mg/L) Surface MEDIAN,FRP (mg/L) Surface MAX,FRP (mg/L) Bottom MIN,FRP (mg/L) Bottom MEAN,FRP (mg/L) Bottom MEDIAN,FRP (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,
15/03/2015 00:00:00,0.0206,0.0603,0.0656,0.0877,0.0206,0.0603,0.0656,0.0877,0.0321,0.0369,0.0382,0.0389,0.0321,0.0369,0.0382,0.0389,0.0177,0.0198,0.0196,0.0224,0.0177,0.0198,0.0196,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5276,24.6061,24.6077,24.6991,24.5276,24.6061,24.6077,24.6991,35.7694,35.9304,35.9243,36.1048,35.7694,35.9304,35.9243,36.1048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8871,6.0316,6.0185,6.1689,5.8871,6.0316,6.0185,6.1689,
15/03/2015 04:00:02,0.0205,0.0516,0.0566,0.0834,0.0204,0.0518,0.0573,0.0836,0.0334,0.0368,0.0377,0.0394,0.0334,0.0370,0.0378,0.0404,0.0193,0.0219,0.0216,0.0244,0.0193,0.0219,0.0216,0.0244,6.5167,9.3875,9.8547,12.0673,6.4602,9.3270,9.8212,11.9952,1.7173,1.7323,1.7345,1.7459,1.7155,1.7306,1.7325,1.7449,24.3286,24.4471,24.4551,24.5474,24.3438,24.4767,24.4832,24.6004,35.7007,35.8903,35.9100,36.0725,35.6968,35.8930,35.9129,36.0722,0.7221,0.8118,0.8311,0.8837,0.7209,0.8114,0.8310,0.8827,0.0522,0.0535,0.0536,0.0552,0.0520,0.0535,0.0535,0.0550,5.8138,5.9670,5.9605,6.1420,5.7891,5.9510,5.9511,6.1343,
15/03/2015 08:00:00,0.0216,0.0542,0.0582,0.0798,0.0214,0.0537,0.0577,0.0794,0.0344,0.0377,0.0388,0.0398,0.0345,0.0378,0.0388,0.0399,0.0198,0.0220,0.0217,0.0244,0.0198,0.0220,0.0218,0.0244,6.5219,9.4028,9.7810,11.6056,6.4674,9.2889,9.6237,11.4432,1.7155,1.7308,1.7323,1.7572,1.7139,1.7289,1.7302,1.7516,24.2050,24.3365,24.3389,24.4742,24.2157,24.3601,24.3598,24.4948,35.7035,35.8890,35.8996,36.0415,35.6962,35.8881,35.9009,36.0415,0.7247,0.8185,0.8383,0.8799,0.7233,0.8167,0.8365,0.8785,0.0526,0.0537,0.0537,0.0555,0.0523,0.0536,0.0536,0.0554,5.8292,5.9919,5.9813,6.2258,5.8059,5.9733,5.9690,6.2179,
15/03/2015 12:00:04,0.0302,0.0596,0.0662,0.0758,0.0296,0.0597,0.0644,0.0756,0.0344,0.0373,0.0378,0.0390,0.0345,0.0377,0.0381,0.0409,0.0202,0.0215,0.0210,0.0235,0.0200,0.0216,0.0212,0.0236,7.4636,10.2016,10.8467,12.0618,7.3320,10.0420,10.5256,11.6817,1.7187,1.7460,1.7359,1.9552,1.7166,1.7407,1.7323,1.9750,24.3902,24.4638,24.4661,24.5127,24.3703,24.4457,24.4489,24.5262,35.7944,35.8953,35.9068,35.9833,35.7888,35.8955,35.9069,35.9980,0.7498,0.8346,0.8570,0.8743,0.7474,0.8344,0.8525,0.8733,0.0532,0.0539,0.0538,0.0553,0.0529,0.0539,0.0537,0.0551,5.9698,6.1130,6.1143,6.3225,5.9189,6.0737,6.0796,6.3185,
15/03/2015 16:00:02,0.0374,0.0618,0.0666,0.0727,0.0340,0.0601,0.0637,0.0729,0.0330,0.0356,0.0358,0.0369,0.0326,0.0365,0.0366,0.0410,0.0201,0.0210,0.0207,0.0225,0.0195,0.0213,0.0212,0.0232,8.8636,11.2114,11.7579,12.5793,7.9594,10.5553,10.8554,12.1467,1.7227,1.7705,1.7468,2.1471,1.7127,1.7596,1.7342,2.1000,24.7065,24.7926,24.7955,24.8669,24.4192,24.6310,24.5975,24.8664,35.7016,35.8939,35.9073,35.9345,35.7368,35.8857,35.9008,35.9410,0.7767,0.8447,0.8603,0.8702,0.7612,0.8378,0.8504,0.8674,0.0534,0.0543,0.0542,0.0569,0.0524,0.0541,0.0540,0.0562,6.0805,6.2291,6.2432,6.4181,5.7249,6.1261,6.1275,6.3942,
15/03/2015 20:00:00,0.0395,0.0610,0.0645,0.0712,0.0401,0.0608,0.0632,0.0711,0.0283,0.0354,0.0356,0.0368,0.0302,0.0361,0.0359,0.0471,0.0204,0.0212,0.0209,0.0248,0.0204,0.0213,0.0211,0.0243,9.1947,11.2569,11.7535,12.4543,8.9990,10.9886,11.2380,12.3558,1.7222,1.7987,1.7614,2.5252,1.7080,1.7837,1.7458,2.3619,24.5807,24.7133,24.7191,24.8163,24.4885,24.7200,24.7280,24.8803,35.4572,35.8760,35.8948,35.9369,35.5592,35.8810,35.8956,35.9363,0.7630,0.8432,0.8555,0.8666,0.7830,0.8412,0.8501,0.8661,0.0536,0.0547,0.0545,0.0601,0.0535,0.0545,0.0543,0.0588,6.0191,6.2201,6.2350,6.4714,5.2872,6.1576,6.1908,6.4352,
16/03/2015 00:00:03,0.0304,0.0559,0.0590,0.0700,0.0306,0.0567,0.0613,0.0700,0.0269,0.0360,0.0366,0.0373,0.0284,0.0364,0.0367,0.0602,0.0208,0.0217,0.0214,0.0257,0.0208,0.0217,0.0214,0.0298,7.8113,10.5009,10.8166,11.8658,7.6494,10.4561,10.8156,11.7967,1.7133,1.7884,1.7385,2.6226,1.7050,1.7680,1.7360,2.5247,24.4185,24.5675,24.5705,24.6803,24.4403,24.5983,24.5986,24.8015,35.3795,35.8732,35.9021,35.9377,35.4434,35.8842,35.9009,35.9373,0.7398,0.8297,0.8424,0.8638,0.7560,0.8311,0.8446,0.8629,0.0538,0.0546,0.0543,0.0609,0.0536,0.0544,0.0542,0.0601,5.9939,6.1356,6.1394,6.4202,4.2401,6.1045,6.1262,6.3996,
16/03/2015 04:00:00,0.0267,0.0490,0.0521,0.0680,0.0267,0.0498,0.0530,0.0679,0.0268,0.0363,0.0370,0.0380,0.0277,0.0367,0.0372,0.0381,0.0212,0.0224,0.0221,0.0258,0.0212,0.0223,0.0219,0.0263,7.3388,9.6087,9.8607,11.4263,7.3049,9.5994,9.8557,11.3881,1.7079,1.7726,1.7260,2.6304,1.7063,1.7476,1.7246,2.5782,24.1673,24.4207,24.4400,24.5299,24.2555,24.4583,24.4705,24.7158,35.3853,35.8628,35.8987,35.9354,35.4084,35.8768,35.9004,35.9347,0.7285,0.8114,0.8203,0.8585,0.7390,0.8136,0.8240,0.8576,0.0539,0.0546,0.0542,0.0606,0.0537,0.0544,0.0542,0.0604,5.9086,6.0495,6.0316,6.3474,5.3108,6.0298,6.0285,6.3451,
16/03/2015 08:00:01,0.0284,0.0485,0.0507,0.0642,0.0281,0.0504,0.0536,0.0650,0.0288,0.0363,0.0367,0.0387,0.0289,0.0376,0.0379,0.0416,0.0217,0.0229,0.0227,0.0256,0.0215,0.0226,0.0222,0.0256,7.4468,9.4792,9.7116,10.9816,7.3544,9.4650,9.7762,10.9365,1.7060,1.8540,1.7369,2.5514,1.7041,1.7614,1.7310,2.5329,23.9521,24.2829,24.2794,24.4075,23.9823,24.3449,24.3607,24.5137,35.4669,35.8187,35.8648,35.9332,35.4685,35.8756,35.8955,35.9330,0.7315,0.8061,0.8104,0.8471,0.7319,0.8139,0.8241,0.8506,0.0540,0.0553,0.0546,0.0597,0.0538,0.0545,0.0544,0.0596,5.8877,6.0335,5.9953,6.2291,5.7165,5.9711,5.9665,6.2167,
16/03/2015 12:00:01,0.0377,0.0527,0.0532,0.0638,0.0363,0.0521,0.0530,0.0650,0.0313,0.0356,0.0359,0.0374,0.0312,0.0370,0.0371,0.0405,0.0215,0.0223,0.0223,0.0242,0.0214,0.0225,0.0225,0.0243,8.6413,10.3353,10.5648,11.3770,8.3306,9.8281,9.9189,11.1123,1.7130,1.8807,1.8786,2.3042,1.7089,1.8294,1.7984,2.3190,24.2806,24.4261,24.4307,24.4687,24.2730,24.4122,24.4122,24.4973,35.6020,35.8269,35.8333,35.9258,35.5940,35.8540,35.8751,35.9441,0.7737,0.8191,0.8209,0.8428,0.7680,0.8163,0.8198,0.8392,0.0541,0.0555,0.0555,0.0584,0.0527,0.0550,0.0548,0.0584,5.9564,6.1085,6.1260,6.2425,5.6956,5.9753,5.9562,6.2318,
