Zone1,Surface
s6163500,3.9000,4.9270,3.6030,4.6425,5.3767,8.0282,9.8338,10.0137,8.5140,6.8283,6.6875,5.3009,4.2683,3.9130,4.3073,4.3338,6.8963,5.9318,21.0333,9.0333,8.8675,8.3400,7.3375,4.8500,4.7770,4.7575,4.0587,3.7425,5.3190,6.6500,9.1527,8.7010,7.9900,6.0888,5.3740,3.8500,3.8336,5.1756,3.3400,4.3089,3.6720,6.6225,8.5156,8.6164,8.1989,6.7130,6.0400,4.1467,2.9355,5.8733,4.7263,3.7975,5.7731,8.0160,8.8769,8.1450,8.1650,5.7290,5.1700,5.7500,5.3262,5.6238,4.5633,4.4940,6.2075,6.2325,7.4673,8.2937,8.1675,7.6800,5.3200,4.3100,3.7563,4.0689,3.9070,4.0862,4.6025,8.8670,9.0488,8.3800,7.6350,5.9478,4.7217,4.0020,3.4500,3.5238,4.0290,5.3143,7.1850,7.6320,7.8688,7.9900,7.5600,3.7733,4.1945,4.7360,3.9588,6.7310,2.5970,5.3013,7.5560,9.0888,9.5740,9.5558,9.0938,7.9655,5.8375,4.4833,4.6090,6.6167,5.5587,4.5963,4.5918,7.6763,9.1660,9.1467,8.7988,7.8020,5.9000,4.4683,3.9917,2.3512,3.8813,4.7182,


Zone2,Bottom
Fielddata,01/2008,02/2008,03/2008,04/2008,05/2008,06/2008,07/2008,08/2008,09/2008,10/2008,11/2008,12/2008,01/2009,02/2009,03/2009,04/2009,05/2009,06/2009,07/2009,08/2009,09/2009,10/2009,11/2009,12/2009,01/2010,02/2010,03/2010,04/2010,05/2010,06/2010,07/2010,08/2010,09/2010,10/2010,11/2010,12/2010,01/2011,02/2011,03/2011,04/2011,05/2011,06/2011,07/2011,08/2011,09/2011,10/2011,11/2011,12/2011,01/2012,02/2012,03/2012,04/2012,05/2012,06/2012,07/2012,08/2012,09/2012,10/2012,11/2012,12/2012,01/2013,02/2013,03/2013,04/2013,05/2013,06/2013,07/2013,08/2013,09/2013,10/2013,11/2013,12/2013,01/2014,02/2014,03/2014,04/2014,05/2014,06/2014,07/2014,08/2014,09/2014,10/2014,11/2014,12/2014,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,
s6163500,3.7154,4.3089,3.1707,3.9480,4.0991,7.7122,9.7278,10.1233,8.3836,6.6557,6.6755,5.2167,4.1600,3.2709,3.9731,3.6180,4.5875,3.6330,16.3600,9.1360,8.8500,8.3367,7.1960,4.7614,4.3322,4.5709,2.8122,2.7158,2.8150,4.2156,8.9256,8.5600,7.8789,6.0690,4.7870,3.2156,3.1555,3.0050,2.9836,3.8825,3.5845,2.5910,8.4520,8.5864,8.0683,6.5633,6.0400,3.9463,2.4667,4.5842,2.7800,3.2245,4.7569,5.9615,8.5300,7.9260,8.1070,5.6123,4.9800,5.4877,4.6356,4.8242,3.8900,2.3218,2.6033,2.4264,5.2370,8.2022,8.0300,7.7008,5.0956,4.1015,3.2780,3.4550,3.0569,3.4485,3.4880,7.9914,8.9927,8.3142,7.5900,6.0531,4.5489,3.7164,3.1533,3.0650,3.2507,3.9873,5.1515,4.9285,6.8691,7.9112,7.4067,3.6417,3.9631,4.0685,3.3900,6.1000,2.4570,5.2487,7.4513,8.9000,9.4620,9.3231,8.9515,7.9050,5.4420,3.9344,3.6667,6.6167,5.4425,4.4500,4.2608,6.3030,9.1358,9.0367,8.4575,7.5729,5.3340,4.1478,4.2042,2.2100,3.3458,2.8755,




Zone3,Surface
Fielddata,01/2008,02/2008,03/2008,04/2008,05/2008,06/2008,07/2008,08/2008,09/2008,10/2008,11/2008,12/2008,01/2009,02/2009,03/2009,04/2009,05/2009,06/2009,07/2009,08/2009,09/2009,10/2009,11/2009,12/2009,01/2010,02/2010,03/2010,04/2010,05/2010,06/2010,07/2010,08/2010,09/2010,10/2010,11/2010,12/2010,01/2011,02/2011,03/2011,04/2011,05/2011,06/2011,07/2011,08/2011,09/2011,10/2011,11/2011,12/2011,01/2012,02/2012,03/2012,04/2012,05/2012,06/2012,07/2012,08/2012,09/2012,10/2012,11/2012,12/2012,01/2013,02/2013,03/2013,04/2013,05/2013,06/2013,07/2013,08/2013,09/2013,10/2013,11/2013,12/2013,01/2014,02/2014,03/2014,04/2014,05/2014,06/2014,07/2014,08/2014,09/2014,10/2014,11/2014,12/2014,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,
s6161086,3.6350,4.8400,4.0045,4.2350,5.0433,8.1080,9.4589,10.0378,8.3955,6.6914,6.7062,5.4325,4.1957,3.6123,4.8910,4.6700,6.6889,6.2145,21.5717,8.9162,8.7711,7.2470,6.8533,4.8100,4.3778,4.6256,4.5012,4.6037,5.2300,5.9778,8.9150,8.4010,7.7113,6.2763,4.5025,3.4150,3.8136,4.4013,3.5038,4.3312,4.4008,4.8638,8.6111,8.4564,8.2925,6.7380,5.6913,3.8988,2.6360,5.5522,5.3714,4.2850,8.4442,8.8690,8.8482,7.8575,7.3875,5.8650,6.0050,5.6273,4.7325,5.7150,4.2633,4.4320,5.7925,5.3362,7.6110,8.3211,8.0587,7.5260,5.2525,4.0140,3.3300,4.0378,3.9778,4.6900,4.3463,8.8290,8.9362,8.3213,7.5710,5.9138,4.4733,3.8720,3.2612,3.3738,3.9320,5.1363,6.9363,7.2820,7.5350,8.1520,7.3688,3.9490,3.8991,4.2012,4.0213,6.7010,3.1450,5.4638,7.4570,9.0787,9.5137,9.2770,8.9688,7.4910,5.6662,4.0000,3.5350,6.3957,5.2287,4.0250,4.6010,7.2250,8.9210,9.2130,8.7275,7.5130,5.3788,4.4733,3.7227,1.6429,3.5463,5.9790,
s6161821,5.6840,5.5809,5.7527,4.3090,7.2715,5.8489,8.5700,9.2380,7.7678,7.5922,6.7640,6.4622,4.3833,5.9556,6.9820,5.5388,5.6325,6.1245,8.9925,8.6785,8.5475,7.0456,7.3250,7.1025,6.9975,9.2578,10.4225,9.1644,7.2500,6.2400,7.8100,7.0040,6.9650,7.2950,7.4600,6.2078,5.6600,7.0275,5.2333,6.0850,4.9455,6.3689,9.4733,8.5340,8.2562,6.8650,7.3525,7.2813,8.3011,9.5167,7.6133,8.5408,9.7675,8.0964,8.7290,8.2938,7.6930,8.2340,8.5488,7.7040,7.5488,8.2963,6.8137,8.5340,8.4838,7.8450,7.2100,7.9813,7.8300,7.5180,7.3688,8.8470,8.2956,6.6662,5.7900,7.0750,6.1650,8.2510,8.9712,7.9600,7.1470,7.0537,7.0883,8.0120,8.3613,6.7237,7.2550,6.7425,7.7925,8.7800,8.6475,8.7700,7.1162,7.1075,8.9673,7.4238,6.9600,7.0767,5.5537,5.1440,7.3140,8.0663,9.1600,8.9690,8.6037,7.7900,7.7150,7.3750,6.5930,6.2733,10.5325,8.7088,8.3680,6.8875,8.3460,8.8222,8.5088,7.4320,7.6713,6.1717,8.9082,8.1600,7.8363,7.2250,
s6161879,5.3700,5.3460,6.1358,3.7684,6.7207,5.9118,8.7980,9.2370,7.7710,6.9888,6.5900,5.8450,5.1063,6.4056,6.6500,4.9044,4.7862,7.3655,8.9925,8.7780,8.5110,7.0922,7.6109,6.7550,6.1433,8.7270,11.3409,9.1056,6.1609,6.7338,7.9245,7.2140,7.1175,6.5113,6.4480,5.7400,5.7590,6.8844,5.0550,4.6113,4.5490,6.3022,9.5213,8.6540,8.2287,6.8918,6.5656,6.3125,5.5550,9.2111,7.1475,6.5891,10.1533,8.8560,8.5800,7.9908,7.4700,7.6720,7.2813,7.9160,6.9263,7.5587,6.6325,8.3050,7.7250,8.2189,7.1300,8.0363,7.7920,7.4740,6.6013,7.3860,6.3937,6.4663,6.3490,7.0767,5.7550,8.5010,9.1137,8.0587,7.1500,6.8113,6.1200,6.1530,7.4400,6.4500,6.7890,7.0350,8.1900,9.4160,8.7212,8.5720,6.5488,6.0425,7.0464,6.8425,6.8087,6.2580,5.9700,6.3238,6.8945,8.0463,9.1688,8.9700,8.5750,7.5840,7.0313,5.6700,6.2280,6.4383,7.6588,8.4712,7.7650,7.7663,8.2680,8.9838,8.5000,7.1618,6.1850,6.5450,7.8010,6.0525,7.0325,7.0860,
s616004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s6160118,4.8422,4.9867,5.2490,4.2325,5.7412,7.2480,9.3950,9.9356,8.1880,6.2050,7.3933,5.1373,3.7567,3.8667,5.0991,4.7363,6.3110,7.8900,21.2950,8.9344,8.8000,7.1420,6.6609,5.2875,4.6833,5.8100,7.5825,6.6050,4.9220,6.0944,8.6100,8.0920,7.3712,6.1950,4.9770,3.6589,4.2460,5.3762,4.3567,4.0412,4.6791,6.0356,9.4467,8.4300,8.3344,6.2570,5.7189,4.5367,4.0730,5.6612,5.6700,5.8330,11.4215,10.6345,8.7883,7.5722,7.2825,6.7436,6.1500,6.9060,6.4250,7.9950,6.4488,7.4410,6.9150,6.1611,7.4930,7.9825,8.0800,7.2650,6.4600,5.8930,5.6025,5.9622,6.2450,6.5738,5.1437,8.8940,9.1613,8.2575,7.3264,6.9625,5.1400,6.2040,6.8987,6.2125,7.2245,6.6813,9.0938,9.3570,7.9350,8.4110,6.7033,5.2663,4.6550,6.7412,6.9612,6.9330,6.2213,4.9900,6.9973,8.5625,9.5113,9.1800,8.8775,7.5370,5.0788,5.9917,6.4930,6.3867,5.7613,7.5412,6.5190,7.4238,8.6750,9.0344,8.6350,7.4590,5.4787,4.5943,4.9470,4.9413,8.8275,9.0810,
s6160119,4.3563,4.8000,4.6610,4.2675,5.3188,7.4125,9.4611,10.0144,8.1800,6.3513,7.2350,5.2391,4.5467,3.5063,4.6450,4.8213,7.7222,7.2244,24.6800,8.8640,8.7800,7.1588,6.4909,5.0663,4.3113,5.2733,6.7775,5.3350,5.3967,6.5167,8.9556,8.3020,7.4089,6.2050,4.6418,3.2037,3.9460,5.3211,4.2950,4.1389,5.3310,5.1689,9.1850,8.4990,8.3413,6.3100,5.5978,4.4325,3.1200,5.8144,5.6087,5.2560,10.5433,10.9175,8.8973,7.9178,7.4588,5.4040,6.7767,5.7873,4.9900,5.8700,4.9863,5.7400,6.1638,5.5256,7.7370,8.1889,8.0189,7.4290,5.7325,4.8018,4.1413,4.9625,5.2410,5.6025,4.8662,8.7920,8.9863,8.1913,7.5580,5.7313,4.8017,4.7830,5.0475,4.5775,5.2400,5.8675,8.1500,8.5510,7.6275,8.3410,6.9225,4.9625,4.4190,5.4350,5.3811,7.3860,4.0575,5.0250,7.0473,8.9138,9.5188,9.2680,8.9625,7.6170,5.2025,4.1817,4.5690,6.2117,5.2600,4.2737,4.9450,7.3175,8.7200,9.1650,8.8537,7.4590,5.3863,5.0117,3.7760,2.7825,4.7220,7.8460,
s6160930,5.1440,5.2978,5.4110,4.0788,6.0400,6.7882,9.3563,9.7473,8.1718,6.6250,7.4956,5.3273,4.3514,4.6244,5.8240,5.0750,5.7078,8.3258,26.2871,8.9300,8.6950,7.2675,6.9570,5.7675,5.4713,6.0044,9.4488,8.5180,5.0473,6.3960,8.3989,7.7510,7.3389,6.4813,6.1510,4.5430,5.3090,5.8762,4.6200,4.4067,3.7950,6.4100,10.0550,8.5780,8.2078,6.2160,5.8544,7.2750,4.4638,8.5422,6.3425,7.8544,9.9987,10.0130,8.7130,7.9889,7.3900,6.8560,6.6225,7.5590,8.7150,8.6189,6.2338,8.6850,7.6100,7.1322,7.2620,8.0400,8.0013,7.0620,7.2875,8.5818,6.3588,6.1188,5.2700,6.0825,5.1875,9.0930,9.2300,8.1913,7.4840,6.4400,6.7317,6.6380,7.6575,7.0675,6.6350,6.9125,8.6788,9.4350,8.1275,8.4010,6.5356,6.2389,5.7450,6.9888,7.5129,6.0158,5.8975,5.1712,7.2745,8.4362,9.3938,9.1690,8.7144,7.8490,6.2900,6.3433,8.1050,6.4017,6.7450,9.6775,7.0190,7.4125,8.5010,9.0550,8.6675,7.3720,5.9675,5.6833,6.5410,6.5325,8.2538,7.9360,
s6161854,5.1300,5.0486,5.3892,3.7860,5.8300,7.4060,9.1900,9.6411,8.2255,6.4429,7.3956,5.0990,4.4200,4.0044,5.3154,4.9925,5.7211,8.8264,22.5150,8.9000,8.6950,7.1533,6.6091,5.4975,5.1411,5.4840,8.9300,6.4590,4.9673,6.4438,8.5067,7.8580,7.3013,6.2838,5.7100,4.0160,4.5550,5.6612,4.7911,4.3010,3.9060,5.7900,9.6233,8.3940,8.1625,6.2460,6.0313,6.0475,3.8578,7.1522,6.2538,6.2155,11.0777,8.8917,8.6692,7.6386,7.2000,6.6520,6.2550,7.6230,8.1363,8.3838,6.7300,8.0700,7.0362,6.7600,7.5070,7.9150,7.9711,7.0720,7.2813,7.6670,5.8378,6.2838,5.8690,6.5613,5.2988,9.1380,9.0875,8.1600,7.5000,6.7525,5.9917,6.8080,7.7213,7.2538,6.9045,6.9363,9.5725,9.4870,7.9938,8.4982,6.9667,5.6963,5.1730,7.0525,8.0000,6.8155,6.0125,4.8475,6.6480,8.3987,9.3012,9.1430,8.8350,7.5980,6.0563,6.2217,7.3280,6.2433,6.1411,9.7813,6.9760,7.5637,8.5290,9.0125,8.6387,7.2070,5.8650,5.2950,5.7210,6.9633,9.1975,8.7509,
s6161878,5.7489,6.4000,5.9130,4.9100,7.6825,6.6338,8.5270,9.3256,7.6430,8.2675,7.8438,7.0167,5.3925,5.6067,6.5909,6.1675,5.7344,6.2627,8.7938,8.7210,8.4675,6.9086,7.9980,6.6338,6.9378,9.6463,9.5358,8.1037,7.3540,6.8125,7.6833,6.8670,7.3262,7.0830,7.1170,5.9822,6.0540,6.4863,5.8188,5.7862,6.0210,5.9970,9.2075,8.4291,8.2338,6.8255,7.4500,6.5889,8.2445,7.2188,7.4800,7.6710,8.0577,7.4440,8.6830,8.1050,8.2925,8.6289,8.2912,8.9344,6.4213,7.3478,7.1950,7.4320,8.1900,7.9900,7.5180,8.1800,7.5975,7.3927,7.9775,8.2564,7.0125,6.6522,6.1958,6.8467,6.5775,7.9033,9.3056,7.7500,7.1500,7.7780,7.7522,8.1242,6.9975,6.6300,7.0740,7.2600,6.9063,8.0420,8.0967,8.9664,6.9044,7.9287,8.1473,8.6175,7.0225,7.2118,6.6138,6.6589,8.6910,8.0430,9.0700,8.9250,8.3175,8.4030,7.1075,9.2017,6.6140,6.1917,11.2550,9.4138,8.0380,7.7963,8.3300,8.6733,8.2600,7.7510,8.2713,6.4300,7.4227,7.3188,7.5075,7.4800,
s6162045,5.8325,5.6833,5.9320,3.8813,7.1800,6.3618,8.8450,9.7411,7.9000,7.5417,7.1320,5.7792,5.8543,6.5600,7.1075,5.8400,6.5356,7.2125,25.2186,8.6288,8.5925,7.2756,7.3036,6.2325,6.2844,7.4733,12.1675,10.4213,6.8150,6.6413,8.2222,7.1880,7.0175,7.3887,7.3355,6.4263,6.4673,7.9138,5.1811,5.2789,4.6633,6.6725,9.5188,8.3860,8.3922,6.8430,7.0200,7.0412,7.4956,10.6113,7.3213,8.0433,10.5162,8.5982,8.4400,8.2600,7.3511,7.9364,7.5433,8.2440,7.7462,8.5450,6.6900,8.6955,8.0337,8.1263,7.0318,8.0088,7.8913,7.6790,6.8925,8.2490,7.7988,6.7125,6.3850,6.7775,5.9725,8.3560,8.8938,8.0113,7.2820,6.9450,7.6067,7.7340,8.3238,6.6750,6.9530,6.9650,7.5250,8.8240,8.2513,8.7830,6.9714,6.6825,9.5182,7.9725,7.0986,7.2536,6.4250,6.6662,7.2800,8.1425,9.1825,9.0350,8.7700,7.8050,7.3087,6.5917,6.4650,6.2817,8.6800,8.3625,7.7220,7.2763,8.1220,8.9238,8.1937,7.1380,7.0622,6.4014,9.2270,6.9900,8.0563,7.5900,
s6162300,5.5075,5.3300,6.0940,3.8067,7.1000,5.5869,8.9738,9.9512,7.8864,7.1233,6.8650,5.5870,5.3500,6.0444,7.1136,5.4063,6.0900,7.6678,21.7150,8.7975,8.5725,6.9580,7.3658,5.8350,5.6511,7.3144,11.2750,10.7150,6.6209,6.5756,8.2675,7.1230,7.1844,6.7600,6.7855,6.1138,6.9240,7.2500,5.2687,5.2733,4.7925,6.3678,9.4537,8.5650,8.1256,6.6790,6.6825,6.9688,6.3467,10.1978,7.9112,7.9080,10.7125,8.4300,8.1777,8.2012,7.5956,7.9980,7.3725,7.6145,7.2289,8.6000,6.6800,8.7890,7.9150,8.2538,7.2210,7.9512,7.8975,7.4564,6.6100,7.8650,8.1988,6.6763,7.0630,7.1950,6.0700,8.2400,9.0300,8.1212,7.2830,7.0862,6.6533,6.8970,8.0062,7.3463,7.3280,7.3000,8.4589,8.8930,8.7338,8.6570,6.6225,6.3875,7.5209,7.1500,7.3586,7.0330,6.2488,6.7938,7.1830,8.1338,9.2225,9.0740,8.6738,7.6140,7.3300,5.8417,6.3410,6.2800,8.6000,8.3388,8.0460,8.1150,8.2800,8.9825,8.5275,7.4138,6.9562,6.5167,9.0564,6.9488,7.4211,7.1350,
s6163485,,,,,,,,,,,,,,,,,,,,,,,,,7.5350,8.1250,11.1325,9.1583,7.6138,6.7517,8.3050,7.0970,7.0578,7.1088,7.4636,5.5170,6.7045,6.6511,4.4938,5.0550,5.3627,6.3025,9.5375,8.6000,8.1750,6.9870,7.4322,6.7862,8.0678,7.7687,7.3662,7.1736,8.8100,7.7785,8.8040,8.3830,8.2063,8.1691,8.3737,8.6390,7.3225,7.1313,6.4962,7.9330,8.4750,8.0088,7.2909,8.1125,7.7363,7.4260,7.9512,8.3591,7.0222,6.3800,6.0480,6.8863,7.0963,8.1190,9.1662,8.0200,7.1610,7.0850,7.7717,7.2520,6.6775,6.2763,6.1820,6.9688,7.6925,8.2170,8.2662,8.6318,6.9100,6.9938,7.2309,6.8775,6.9900,6.8000,5.6878,5.9438,8.4082,8.0275,9.1063,8.9910,8.5000,7.6210,7.5200,7.7767,6.7050,6.2857,11.0587,8.8150,9.3780,7.9950,8.3460,8.8525,8.4425,7.7790,7.4400,6.7233,7.8473,7.2338,7.2100,7.7190,
s6163833,3.4925,4.6238,3.6250,4.4225,5.0675,7.9580,9.6478,10.0130,8.6040,6.8783,6.4500,5.3820,4.2383,3.3325,4.7391,4.6475,6.2888,6.7975,21.0267,8.8120,8.8325,8.5050,6.8975,4.8633,4.4011,4.8150,3.9780,4.3813,5.1783,6.4375,8.8600,8.4650,7.8450,6.2500,4.7836,3.5450,3.7140,5.4337,3.3525,4.0444,4.1110,5.3513,8.5762,8.4300,8.2500,6.7940,5.7844,3.9775,2.5450,5.6722,4.9688,4.0580,7.7825,8.2210,8.6973,7.9363,7.6837,5.9790,5.6925,5.7310,4.7637,5.6200,4.3725,4.4745,5.9625,5.4300,7.7230,8.2350,7.9967,7.6200,5.2325,4.1490,3.0700,3.8738,3.8260,4.3725,4.4688,8.8700,8.9213,8.2912,7.7790,6.4250,4.3717,3.7564,3.2538,3.4563,3.9810,5.3738,6.7950,7.2100,7.6825,8.1080,7.6750,3.7133,3.9480,4.3338,3.8013,7.1990,3.3113,5.5550,7.6210,8.9600,9.5156,9.2850,9.0650,7.6782,5.1511,4.1017,3.7960,6.5650,5.3825,4.0675,4.6070,7.3213,9.0010,9.1533,8.9133,7.7110,5.2512,4.2400,3.9170,1.9275,3.6033,5.5290,
s6164323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7600,6.8830,7.1956,7.0556,7.4190,5.9622,6.7340,6.4100,6.8025,6.4844,6.1490,6.0644,9.4763,8.5430,8.1656,6.9340,7.6989,6.5450,9.3022,8.2167,8.0500,8.6240,9.1225,7.1660,9.5475,8.2325,8.4262,8.8310,8.2725,9.0278,6.8400,7.3350,7.5122,7.5220,9.1700,7.7544,7.4790,8.3329,7.6563,7.3980,8.0233,8.1064,6.9825,6.4000,6.3145,6.9200,6.4267,7.9420,9.3413,7.9778,7.0990,7.5637,7.3267,7.8555,6.9425,6.4088,6.8290,7.0600,7.2225,7.9350,8.3413,8.6055,6.9200,7.5150,8.1900,7.8363,6.8714,7.6160,6.2744,6.3362,8.9030,7.9400,8.8400,,,,,,,,,,,,,,,,,,,,,,
s6167114,5.0850,5.0688,5.3838,3.8544,6.4044,6.2336,9.3588,9.9511,8.1209,6.3300,7.0878,5.2250,4.4129,4.5057,6.7191,5.2038,6.1144,8.2140,26.6014,8.8433,8.6511,7.1056,6.7609,5.9988,5.3400,6.0845,9.5137,10.4000,5.2950,6.4478,8.1611,7.5420,7.1000,6.4512,6.0580,5.0589,5.5370,6.2100,4.6050,4.1178,3.8275,6.1044,9.9138,8.6364,8.2538,6.2230,5.9467,7.3344,5.0800,9.6500,7.0688,6.8525,9.9008,11.0300,8.5091,7.9525,7.2760,7.4991,6.5475,7.4480,8.0013,7.5525,6.0144,8.0964,7.6978,7.6262,7.2020,8.2000,8.0213,7.0720,7.1338,7.5180,6.0163,5.9387,5.0650,5.9112,5.2788,8.6400,9.1225,8.1188,7.3470,6.8600,6.3000,5.9618,6.9175,6.0671,6.0220,6.9325,8.0488,9.7240,8.2788,8.4230,6.8063,5.6922,5.8400,7.0575,6.9771,5.6460,5.1922,5.6238,6.9430,8.2250,9.3438,9.2030,8.6662,7.7150,6.5187,6.6650,7.0720,6.4650,6.5050,8.2550,6.6830,6.9500,8.4345,9.0067,8.6163,7.1110,6.3388,5.8900,7.0945,6.1075,7.8975,7.3270,
s6160121,,,,,,,,,,,6.8900,5.1417,4.5383,4.5056,6.2700,5.4300,,,,,,7.2433,,,5.4550,6.6250,10.5167,10.3213,6.0217,6.0800,7.9378,7.6730,7.2325,6.4663,6.1800,4.7767,5.3491,5.6022,4.6600,4.1588,3.6620,6.1733,10.0638,8.5480,8.1411,6.1930,6.0525,8.1311,4.0878,8.0820,6.4011,6.8182,9.9138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s6163857,,,,,,,,,,,5.3300,4.9710,3.6933,4.1022,5.3909,5.0063,6.2067,8.5310,17.5220,8.9889,8.7633,7.2630,6.6100,5.4488,5.2862,5.1520,8.4288,7.3333,5.0027,6.2338,8.6825,7.8750,7.1767,6.2062,5.3120,3.8662,4.7536,5.8067,4.6125,4.1178,4.2510,6.0075,9.7988,8.2460,7.8811,6.2120,5.9863,5.7425,4.6022,6.4689,6.1463,6.0250,10.3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s6163932,,,,,,,,,,,,4.7975,3.6150,3.6340,5.3700,4.6375,5.8750,7.8418,22.6683,8.9278,8.7933,7.1975,6.6090,5.3325,4.7344,5.6633,7.6487,7.0825,5.1145,6.2112,8.5500,8.0190,7.3025,6.1963,5.1045,3.6625,4.4345,5.7512,4.4450,4.2825,4.1155,6.1889,9.9150,8.4760,8.1767,6.2520,5.9550,5.1922,4.5278,6.4150,5.9188,6.3673,10.2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Zone3,Bottom
