Zone1,Surface
s6163500,6.1713,12.2558,17.5611,6.4467,9.8511,6.5892,5.8545,4.3565,5.5594,6.1748,5.2154,4.7184,5.0041,5.2423,8.6074,16.0734,19.2682,11.9470,5.5163,4.5603,3.5940,3.9780,5.0786,4.9826,5.4220,8.4052,14.1391,11.5451,13.1463,11.0338,7.6614,6.6861,5.9189,6.9144,8.0178,11.9163,16.3415,20.5710,23.8113,27.8193,28.1646,12.1070,8.1843,5.8376,4.3740,6.3450,6.9983,7.6332,7.9353,8.4652,15.6410,18.6974,18.7702,13.1962,6.9765,8.1094,8.1017,6.2455,5.7686,6.6273,6.6033,9.7938,16.4977,15.0483,12.3593,13.0087,12.3098,6.8313,3.4781,4.1052,5.2900,5.4004,7.5457,11.5158,17.5680,21.6865,12.4677,9.7948,6.0364,5.8100,4.4727,5.1448,6.5952,5.7997,6.6626,9.7174,14.1056,16.6928,16.5752,11.6465,8.5911,12.4221,8.2524,7.9756,7.0377,8.0205,9.5874,14.8689,15.4256,10.2219,13.4625,10.2172,5.4638,5.8916,5.8715,5.2802,5.8308,5.7981,6.2946,4.3037,7.0851,9.4708,10.2099,11.0775,7.2572,4.7261,5.0406,5.5962,6.7479,6.9311,6.3276,7.4928,6.8011,11.8380,


Zone2,Bottom
Fielddata,01/2008,02/2008,03/2008,04/2008,05/2008,06/2008,07/2008,08/2008,09/2008,10/2008,11/2008,12/2008,01/2009,02/2009,03/2009,04/2009,05/2009,06/2009,07/2009,08/2009,09/2009,10/2009,11/2009,12/2009,01/2010,02/2010,03/2010,04/2010,05/2010,06/2010,07/2010,08/2010,09/2010,10/2010,11/2010,12/2010,01/2011,02/2011,03/2011,04/2011,05/2011,06/2011,07/2011,08/2011,09/2011,10/2011,11/2011,12/2011,01/2012,02/2012,03/2012,04/2012,05/2012,06/2012,07/2012,08/2012,09/2012,10/2012,11/2012,12/2012,01/2013,02/2013,03/2013,04/2013,05/2013,06/2013,07/2013,08/2013,09/2013,10/2013,11/2013,12/2013,01/2014,02/2014,03/2014,04/2014,05/2014,06/2014,07/2014,08/2014,09/2014,10/2014,11/2014,12/2014,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,
s6163500,6.2273,13.0613,17.8793,7.0148,11.5040,7.0504,5.5820,3.1167,5.6887,6.2057,5.2233,4.6778,5.0080,5.8853,9.1520,16.6972,20.4121,16.1249,5.6314,4.0842,3.5972,3.9787,5.0786,4.9813,6.0198,8.7938,15.3816,12.8994,16.3723,16.3877,7.8391,6.9628,5.8201,7.0004,8.9808,12.3074,17.0901,22.1341,24.0276,27.9711,28.6141,20.4062,8.1296,5.8436,4.5375,6.4284,7.1615,7.6174,8.3183,8.8642,17.2007,20.0247,21.5655,14.5709,7.3290,7.9379,8.0795,6.2408,5.8175,6.6324,6.7963,10.4189,17.1818,18.0722,18.8633,17.9000,14.6666,6.6990,3.0638,4.0456,5.2988,5.4279,7.7014,12.1357,18.2201,22.1063,14.4951,10.8569,6.0800,5.8180,4.3115,5.1283,6.5938,5.7868,6.7350,10.0426,14.8000,18.4640,19.5596,17.7621,10.1649,12.9246,8.2683,8.0655,6.9857,7.9383,10.0020,14.7020,15.8708,10.5532,13.4683,10.2531,5.4633,6.2590,5.8588,5.2360,5.8113,5.7893,6.4319,4.3037,7.0881,9.4707,10.3755,12.7700,7.2840,4.3530,5.0436,5.6001,6.7394,6.9230,6.4501,7.5127,7.3371,14.0423,




Zone3,Surface
Fielddata,01/2008,02/2008,03/2008,04/2008,05/2008,06/2008,07/2008,08/2008,09/2008,10/2008,11/2008,12/2008,01/2009,02/2009,03/2009,04/2009,05/2009,06/2009,07/2009,08/2009,09/2009,10/2009,11/2009,12/2009,01/2010,02/2010,03/2010,04/2010,05/2010,06/2010,07/2010,08/2010,09/2010,10/2010,11/2010,12/2010,01/2011,02/2011,03/2011,04/2011,05/2011,06/2011,07/2011,08/2011,09/2011,10/2011,11/2011,12/2011,01/2012,02/2012,03/2012,04/2012,05/2012,06/2012,07/2012,08/2012,09/2012,10/2012,11/2012,12/2012,01/2013,02/2013,03/2013,04/2013,05/2013,06/2013,07/2013,08/2013,09/2013,10/2013,11/2013,12/2013,01/2014,02/2014,03/2014,04/2014,05/2014,06/2014,07/2014,08/2014,09/2014,10/2014,11/2014,12/2014,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,
s6161086,7.6780,14.1349,20.4978,6.1869,10.7285,5.9964,5.2316,4.1030,5.5796,6.0973,5.2476,4.9769,5.8040,6.5483,9.7338,17.9345,21.4138,13.8923,5.0352,4.3707,3.6164,4.0102,4.7925,5.1813,6.5720,11.0850,16.9773,12.9888,14.5530,12.8419,7.7113,6.5069,5.8747,7.7145,10.2135,14.0266,18.1663,22.9393,26.1979,29.8527,29.6277,17.6204,7.9508,5.5796,3.9140,6.0864,6.8433,7.2661,7.9095,10.6410,17.4918,20.4566,20.8598,14.5683,7.0933,7.0260,6.9132,5.9758,5.7741,6.7756,7.7273,11.9985,18.5026,17.6455,14.4545,14.2446,12.7997,6.5440,3.2780,3.9104,5.3220,6.3575,9.5835,14.4442,20.0556,23.4972,13.7593,9.7544,5.5237,5.4930,4.1861,5.0938,6.7385,5.9685,7.8797,12.0081,16.4413,18.8362,19.0814,15.2943,9.8880,11.9539,7.8449,8.2110,7.3991,8.2034,11.3327,15.1277,16.1389,9.8182,13.3828,10.2420,5.8031,6.0127,5.6422,5.1249,5.8896,6.0514,7.6842,4.4786,7.0741,9.3695,10.5770,11.6828,6.9456,4.4528,4.8615,5.4482,6.7336,7.2132,6.5236,7.4661,8.2016,14.0171,
s6161821,18.7483,23.2246,27.1356,9.5871,17.6043,8.6510,6.5675,3.5887,4.7471,5.1059,6.3727,7.5270,14.7795,13.4948,19.7133,25.2873,27.4481,19.7977,4.7200,3.9815,3.0051,3.5389,6.0622,10.6323,17.2542,22.8052,26.6426,21.3352,22.5220,20.7319,11.4358,8.1543,8.9538,14.5740,18.9843,22.8775,27.4391,30.4556,33.4599,35.4089,33.7052,22.8874,8.6851,4.2718,3.3666,4.8802,6.7568,10.2922,14.6342,20.8112,26.0892,26.6550,26.2688,18.1982,11.8448,8.0719,6.3331,7.8633,9.6475,10.6776,17.6462,22.2701,26.0265,25.3399,22.1893,20.8385,17.0196,5.9147,2.6117,3.2373,6.8666,14.6318,19.3291,23.5471,28.2035,30.0160,19.9437,12.7024,5.1046,5.5351,3.9909,4.3123,6.2258,10.6834,17.5689,21.5476,24.7213,24.1668,22.3071,19.0040,15.1603,10.2515,7.6341,10.9168,12.6042,15.6985,20.7394,21.1634,22.3779,11.7127,13.6350,9.2510,5.6225,5.6293,4.7011,4.6387,6.2040,10.9579,16.7157,4.0992,7.0509,11.8088,16.5695,18.8517,6.9758,4.0386,4.4402,4.5258,7.3409,12.2772,11.9338,12.7247,16.6983,22.6471,
s6161879,16.8840,21.5647,25.8800,9.1603,16.7638,8.7692,5.7148,3.8875,5.1109,5.1846,6.0829,5.7296,12.6710,11.1309,18.6851,24.5322,26.5316,17.9645,4.9161,4.1395,3.4313,3.6286,5.1322,8.5480,15.1192,20.7934,25.3920,20.6293,21.0364,18.1037,11.5760,7.5398,8.2440,13.1353,16.6955,21.1798,25.6292,28.9193,32.4981,34.8929,33.2119,22.1639,7.7836,5.5001,3.7124,5.1650,6.8472,8.3925,12.6494,19.2645,24.5563,25.5577,25.7960,17.2480,10.5296,8.5115,6.7377,7.2015,7.9960,9.5493,15.3197,20.2975,25.0007,24.5443,21.4655,19.4755,15.7459,6.3808,3.0819,3.5806,6.0054,12.6239,17.3874,22.1114,26.9872,29.3206,18.9829,11.8763,5.3689,5.5528,3.9174,4.4929,6.1672,8.7715,15.1996,19.6500,23.5248,23.7639,22.4958,18.1876,15.6731,10.1573,6.6302,9.7890,11.0391,13.7333,19.0844,19.1265,20.8237,12.6501,13.7860,9.2739,5.6536,5.7662,5.4098,4.6594,5.9026,8.9579,14.3823,4.1886,7.0629,11.2010,15.9814,16.5961,6.6884,4.1649,4.2088,4.8953,6.6181,10.4726,10.3541,10.8269,16.1218,21.7143,
s616004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s6160118,10.9597,17.2730,22.1283,7.1673,11.8798,7.0128,5.6902,4.0833,5.3851,5.9883,5.8048,4.8343,7.4426,8.5389,12.2296,20.4522,22.9531,14.9741,5.1718,4.2102,3.5653,4.0201,4.7252,5.6407,9.7486,14.7425,20.1017,15.3081,17.2068,14.5515,7.7548,6.5063,6.4438,9.7391,13.1796,16.9507,21.5075,25.7019,29.1540,31.8787,31.3425,19.6302,7.6771,5.6010,4.0354,5.9533,6.7095,6.3776,8.9164,14.4449,20.4716,22.7823,23.0899,16.1540,8.1281,7.9963,7.2762,5.9671,5.9826,7.6183,10.6910,15.4533,21.0077,20.5701,16.7069,16.4043,13.5825,6.7506,3.2903,3.9155,5.4004,8.5708,12.9924,17.6501,22.9713,25.7726,15.2143,10.4038,5.9336,5.6490,4.3493,5.0256,6.8687,6.4019,10.6343,15.5507,19.3181,20.6257,18.9854,15.9035,11.4259,11.5530,8.2794,8.4218,8.2823,9.9392,14.4968,15.9099,16.7301,10.2594,13.5448,9.8298,5.7370,6.0086,5.7368,5.0750,5.9757,6.5983,10.4882,4.3633,7.1066,9.2576,11.8303,12.9984,7.2789,4.2414,4.8606,5.4620,6.5951,8.2770,7.8173,8.1106,11.1959,17.0496,
s6160119,9.2795,15.7604,20.9082,6.8377,11.1069,6.8735,5.4317,4.2304,5.3826,6.1113,5.5464,4.8471,6.9292,7.3240,11.0902,19.0410,21.6699,13.8009,5.4188,4.4174,3.6315,4.0248,4.6982,5.3106,8.1620,12.7050,18.7534,14.2772,15.4969,12.6280,8.3621,6.4785,5.9889,8.6176,11.7384,15.6164,20.1154,24.1655,28.0160,30.9181,30.6059,18.5594,7.8735,5.5689,4.2535,6.0898,6.7481,6.6307,8.2706,12.4845,19.2843,21.6940,22.3360,15.3045,7.5003,7.5260,7.2507,5.9004,5.7878,6.9425,9.0679,14.0002,19.9279,18.8955,15.2611,15.0709,13.2420,6.7515,3.2818,3.9604,5.3460,7.4587,11.3969,16.1038,21.4770,24.9037,14.2885,10.0564,5.8608,5.6385,4.2736,5.1411,6.8358,6.1086,9.2510,14.0925,17.8249,19.7884,19.1465,14.5959,10.5457,11.7846,8.2732,8.3581,7.7831,8.8162,13.2600,15.4027,16.1135,9.8870,13.2885,10.2481,5.8317,6.0209,5.7318,5.1082,5.9305,6.2003,8.9835,4.3980,7.0865,9.2787,11.0833,12.2783,7.1890,4.3504,4.8662,5.4628,6.6738,7.5022,7.1778,7.6979,9.5138,15.3494,
s6160930,12.8276,18.8631,23.7877,7.8800,13.1561,8.0203,5.6789,4.2966,5.4976,6.1753,6.1288,4.7756,8.9233,10.1437,14.0302,22.3420,24.4598,16.0509,5.0034,4.2871,3.5525,3.9984,4.7466,6.4024,11.9615,17.2735,22.2882,16.5831,19.0783,16.8247,9.5073,6.8194,7.4716,11.0973,14.7187,18.8693,23.4950,27.4368,30.8161,33.2917,32.3256,20.7765,7.9738,5.4958,4.0454,5.9821,6.9654,7.1637,10.1591,16.7130,22.4274,23.7521,24.0942,16.0032,8.6876,7.6032,7.0398,6.3623,6.5620,8.2988,12.7138,17.4002,22.9120,22.2064,19.1352,17.5431,14.5530,6.6502,3.2330,3.8523,5.7087,10.5726,14.8958,19.7532,24.7609,27.3875,16.0863,10.7926,5.8667,5.6763,4.2632,5.0484,6.8185,7.2052,12.6046,17.5482,21.2442,21.7580,20.0683,17.0168,12.5468,11.1653,8.4563,8.6199,9.3242,11.6722,16.2206,17.0005,17.9891,11.0587,13.9865,9.7905,5.7553,5.9571,5.6444,5.0408,6.0406,7.6206,12.2667,4.2992,7.1367,9.4044,13.2021,14.2876,6.9642,4.3326,4.8368,5.3835,6.4662,9.0401,9.0156,9.2271,12.7472,18.6553,
s6161854,11.9405,18.1877,22.7750,6.9877,12.3340,7.1579,5.6261,4.2301,5.4883,6.1211,5.9529,4.8949,8.7059,9.1047,13.3851,21.2816,23.8260,15.8867,5.1328,4.3377,3.5398,4.0075,4.6308,5.9797,10.4921,16.1347,21.2056,16.3475,18.3980,14.6324,8.9671,6.5819,6.6871,10.5136,13.8571,17.8264,22.5358,26.5698,30.1075,32.4281,31.8081,20.4399,7.8924,5.2698,3.8773,5.9034,6.6246,6.7513,9.0577,15.7203,21.5585,23.6360,23.4662,16.4728,8.2584,7.1934,7.0608,6.0722,6.2536,7.9649,11.7661,16.6748,21.9957,21.1996,17.5668,17.0733,13.7861,6.5384,3.1110,3.8083,5.5748,9.5376,13.9942,18.6071,23.8152,26.6489,14.3753,10.4754,5.4815,5.5491,3.9248,5.0770,6.8677,6.8166,11.6304,16.4240,20.4653,20.4425,19.4598,16.9591,12.8859,10.5460,8.4900,8.5192,8.8304,10.7563,15.6235,16.1957,17.1436,10.6088,13.1486,8.4569,5.8234,5.8342,5.5091,5.0381,6.0130,7.0401,11.2433,4.3213,7.0579,9.2857,11.9847,14.0952,6.5918,4.3343,4.7808,5.3916,6.5182,8.6131,8.4199,8.4575,11.9264,17.7666,
s6161878,20.4460,24.6866,28.0577,11.5360,19.2226,8.0088,6.2844,3.9293,4.8546,5.6081,6.1151,9.4601,16.7997,15.1271,21.7784,26.7484,28.6220,18.4631,4.7788,3.6709,2.9776,3.6900,7.1330,12.7697,19.7383,24.4269,27.9684,23.0998,23.6758,21.6466,13.4192,9.2465,10.5077,16.1673,20.7692,23.5169,28.4015,31.7012,34.5048,36.2766,34.2592,23.7306,8.6751,4.7290,3.4025,5.0767,7.7394,12.2977,17.4562,22.2288,27.1753,27.1963,27.0821,17.5901,13.6178,9.2941,7.5858,9.4458,11.8372,11.8075,20.1006,24.6096,27.2934,26.6447,22.9788,21.5944,17.5288,6.2284,2.9181,3.4354,8.2335,16.6882,21.5107,25.4406,29.7161,31.3644,21.8242,12.9483,5.9145,6.4708,3.9634,4.3937,7.5179,12.9713,20.1617,23.7291,26.5038,26.2442,24.2414,20.6091,16.1875,10.5159,8.0278,12.3635,14.1740,17.4800,23.2446,23.5422,23.5387,14.7894,14.4484,10.0192,5.9722,5.7631,5.0409,4.5971,7.2577,12.6898,18.8804,3.9673,7.0742,13.0040,18.0524,20.0209,7.3518,4.3047,4.3773,4.8208,8.5923,14.0153,13.5962,14.7042,18.7969,24.0086,
s6162045,16.3805,21.9133,26.4117,9.9691,16.1124,7.4674,4.2885,3.5847,4.8042,5.3078,5.8926,6.4260,12.5671,13.1726,15.7139,25.0280,24.9944,16.4330,4.6941,3.2031,2.3281,3.4158,5.5126,8.9164,15.5804,21.4785,25.3988,20.8841,21.2539,18.5028,9.4089,7.3557,8.4225,13.5119,17.7845,22.0796,26.5531,29.7753,32.9223,35.0165,33.3826,22.2242,7.5953,3.0347,2.3832,4.6712,6.7950,9.0778,13.7530,19.9124,25.1161,25.9612,26.1329,18.6987,11.4367,6.8920,5.7770,6.5821,8.2709,10.0395,16.2960,20.9793,25.5335,25.0304,21.8548,19.8994,16.6167,5.3527,2.2491,2.5653,6.1898,13.4212,18.4326,22.6753,27.4868,29.6982,18.5857,11.8432,4.6186,5.4057,2.7410,4.2934,6.0014,9.6811,16.1358,20.5104,23.9440,24.1140,22.6964,18.8648,15.2876,10.1280,6.8425,9.9592,11.5253,14.5073,19.4720,20.2725,21.8550,13.2881,13.7454,9.5416,5.4975,5.6255,4.0780,4.2746,5.8487,9.6138,15.3121,4.1484,7.0558,11.2061,16.0784,17.6954,6.6706,4.1643,3.8507,4.2111,6.9212,11.5666,10.8203,11.3081,15.5501,21.7506,
s6162300,15.8785,21.5130,25.9666,10.8968,15.9622,8.8248,5.5690,3.9691,4.2211,5.1932,5.6401,6.0717,11.8657,12.4275,16.4486,24.7796,27.0380,14.3275,4.9520,4.1381,3.4126,3.5918,5.2503,8.5197,15.1262,20.8185,24.7831,20.6167,20.8055,18.9893,9.9414,7.5226,8.8472,13.0970,17.3308,21.3651,26.0763,29.5417,32.7863,34.8995,33.5100,22.0929,7.9380,5.4636,3.2368,5.2962,6.7220,8.7532,13.2919,19.5311,24.7039,25.6463,25.8681,16.2146,11.9094,7.6029,6.4602,7.2685,8.0356,10.0376,16.1462,20.9282,25.3518,24.6791,21.5457,20.0556,15.5804,6.2479,3.1168,3.4056,6.0775,12.8210,18.1752,22.4106,27.2938,29.4830,19.1922,12.4393,5.4458,5.6357,3.7498,4.4007,6.1265,9.0733,15.9890,20.3751,23.8556,23.7996,23.6070,18.6197,16.1800,10.5665,7.0187,9.9175,11.2133,14.0361,18.8756,19.6161,21.5547,12.9966,13.0444,9.5209,5.6716,5.8868,5.1184,4.7025,5.8681,9.4667,14.7078,4.1790,7.0678,11.4357,15.8173,17.4507,6.7858,4.1600,4.5803,4.8076,6.8225,10.7986,11.2686,11.5168,15.8629,21.6287,
s6163485,,,,,,,,,,,,,,,,,,,,,,,,,21.3400,23.6978,27.9174,22.9881,22.2752,19.2421,11.1475,8.4473,9.6713,15.5812,19.9699,23.7776,28.0231,31.2134,34.1557,36.0427,33.5371,23.6430,8.4239,4.4584,3.5357,4.9957,7.5602,11.8725,16.3309,22.0512,26.7709,27.4585,26.8769,19.1492,12.0711,8.0387,6.9548,9.0131,11.0167,11.9429,18.8107,23.5592,26.9768,26.1981,23.0155,21.5935,17.7462,5.9089,2.8638,3.3196,7.8067,16.2922,20.8142,24.6199,29.0804,30.7859,20.4000,13.1962,5.2504,5.6379,3.9027,4.3798,6.8656,12.2567,19.2027,22.5674,25.7620,25.3485,23.3397,20.2883,16.0139,9.5022,8.1013,11.7749,14.1670,17.0691,22.1552,22.8779,23.5769,14.9760,13.9209,9.3612,5.6361,5.6586,4.9693,4.6246,6.7801,12.2604,17.9822,4.0057,7.0747,12.7982,17.2645,19.1436,7.1562,4.3330,4.3357,4.8032,8.2212,13.3482,12.0986,13.8032,18.1010,23.5246,
s6163833,6.9879,13.5020,18.7218,6.5412,9.8855,5.5082,4.4804,3.8847,4.8984,5.8005,4.9673,4.7863,5.4531,6.1802,9.1375,17.0553,20.4552,10.4836,4.9109,4.0060,2.9851,3.2422,4.9268,5.1295,6.1917,9.8125,15.6867,12.3982,14.7427,11.6081,8.1028,6.3922,5.6224,7.3099,9.7195,13.2477,17.5560,22.0948,25.2177,29.1524,29.0539,16.4506,7.7038,5.0913,2.4768,5.6456,6.6017,7.4313,7.7642,9.8860,16.6152,19.6628,20.3214,14.1049,6.6528,6.6583,6.2294,5.5682,5.5949,6.7282,7.2699,11.0800,17.3023,16.3216,13.5090,13.8056,12.0247,6.1886,2.6569,3.4251,5.3030,5.9390,8.8590,12.9344,18.7545,22.7163,13.1082,9.6101,4.7338,5.4208,2.8833,3.9884,6.6812,5.9342,7.2876,11.1005,15.3443,17.4985,18.3717,13.5218,9.1995,11.5675,6.9774,8.0309,7.2592,8.0942,10.6746,15.0284,15.4211,9.9364,13.4444,10.2173,5.3662,6.0843,5.2676,4.6984,5.8502,5.9585,7.0614,4.4241,7.0727,9.4142,10.3624,11.2227,7.0049,4.6082,4.9455,5.1441,6.7028,7.1233,6.3868,7.4897,7.5893,12.7449,
s6164323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2968,9.1508,10.8635,16.2649,20.5975,24.8732,28.6680,31.7749,34.6116,36.2246,33.9237,23.8986,8.5174,4.9046,3.0560,5.2474,7.9415,12.7791,16.9796,22.8226,27.2889,27.4396,26.8386,18.7920,13.2322,7.9583,7.4799,8.9295,11.7550,13.1819,19.8156,23.9685,27.1647,26.6618,22.0288,21.6368,18.0680,6.2316,2.9083,3.4121,8.0575,16.6326,21.6747,25.2821,29.6850,31.2627,20.7611,13.8444,5.8873,5.7174,3.8858,4.4772,7.8190,13.0684,20.0521,23.4259,26.2374,25.8763,23.6387,20.6943,16.2442,10.0171,7.9093,10.8070,14.2731,17.3843,22.8422,23.1321,23.9449,15.5376,14.3747,9.6128,5.9746,,,,,,,,,,,,,,,,,,,,,,
s6167114,13.9946,19.7959,24.2084,9.3668,14.8321,8.7188,5.7519,4.1038,5.3772,6.0437,6.2939,5.1110,10.2739,12.8171,14.8885,23.4569,25.3025,17.0968,5.2290,4.2824,3.5222,4.0045,4.8372,7.0077,13.0321,18.8318,23.2839,18.3841,20.1821,17.9787,9.9346,7.1977,7.6863,11.8572,15.6355,20.0914,24.3201,28.1437,31.4666,34.0596,32.6474,21.9958,8.1080,5.5942,4.2168,5.9820,7.0902,7.5861,11.1187,17.8597,23.3498,24.4684,24.6530,19.4563,9.9757,7.7595,6.8806,6.7750,7.5105,8.8114,13.7738,18.6716,23.6509,23.0914,20.5648,18.3857,14.8096,6.6735,3.2316,3.8868,5.8353,11.3512,15.9383,20.7149,25.6333,28.1211,17.1451,11.7308,5.9413,5.6755,4.2924,4.8482,6.6453,7.7838,13.5460,18.2567,22.0026,22.6225,21.8344,17.9492,13.8979,11.0216,8.2635,8.8839,10.0187,12.3684,17.3817,17.8521,19.2728,11.8491,13.4512,9.0644,5.7303,5.9945,5.6293,5.0648,6.0875,8.1055,13.1558,4.2561,7.1301,9.7415,14.5079,15.8768,7.2997,4.2258,4.8327,5.3460,6.5043,9.9342,9.8678,9.7387,13.5732,19.5809,
s6160121,,,,,,,,,,,8.5577,5.0790,9.3791,10.8198,14.6298,22.3057,,,,,,4.0280,,,15.7318,18.5547,24.2289,17.7197,17.4405,15.7286,10.9356,7.0006,7.3191,11.4836,15.1564,19.3503,23.9023,27.9141,31.1273,33.7102,32.6151,21.2521,7.9974,5.5474,4.1036,6.0132,7.1305,7.2738,10.7129,17.4794,23.0736,24.4945,24.3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s6163857,,,,,,,,,,,4.3255,4.9025,7.5084,9.1084,12.3273,21.0450,23.3701,15.5182,4.9165,4.3614,3.3271,3.9972,4.6254,5.8253,10.2920,15.6198,20.8123,15.4448,18.0091,14.6084,8.2577,6.4351,6.5903,9.9214,13.6291,17.5887,22.0679,26.2528,29.8525,32.3752,31.5884,20.1149,7.8497,5.0961,3.4296,5.7651,6.8609,6.5944,9.3352,15.3513,21.1576,23.4039,23.6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s6163932,,,,,,,,,,,,5.0290,8.3311,8.8043,12.7127,20.8254,23.2934,16.2785,4.8699,4.2098,3.3693,4.0001,4.6906,5.7382,10.1505,15.2618,20.4497,15.5057,17.8221,14.2216,8.4896,6.5373,6.5416,9.9548,13.4174,17.2489,21.8082,25.9314,29.5412,32.0608,31.5391,20.1378,7.8135,5.6131,3.7211,5.9613,6.8486,6.4397,9.2002,14.7284,20.8129,22.6688,23.8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Zone3,Bottom
