Date,Flow,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA
01/01/2017 00:00:00,0.0592,0.3721,28.0838,1.0000,0.0000,6.6577,248.8850,137.2393,11.5888,15.4445,1.1769,1111.8613,314.3723,21.3213,0.0000,2.1130,6.9408
02/01/2017 00:00:00,0.0545,0.3776,28.2545,1.0000,0.0000,6.7525,250.7524,137.8864,11.3776,15.2389,1.1820,1103.9567,312.7913,21.2087,0.0000,2.1084,6.6317
03/01/2017 00:00:00,0.0518,0.3832,28.4252,1.0000,0.0000,6.8474,252.6199,138.5334,11.2196,15.1031,1.1871,1096.0521,311.2104,21.1893,0.0000,2.1038,6.3226
04/01/2017 00:00:00,0.0489,0.3887,28.5960,1.0000,0.0000,6.9422,254.4874,140.9374,11.0545,14.9563,1.1921,1088.1475,309.6295,21.1513,0.0000,2.0992,6.2302
05/01/2017 00:00:00,0.0467,0.3918,28.5584,1.0000,0.0000,7.0000,249.5198,144.4957,10.8918,14.7974,1.1914,1083.3333,308.6667,21.1351,0.0000,2.0946,6.2802
06/01/2017 00:00:00,0.0470,0.3912,28.1962,1.0000,0.0000,7.0000,233.8992,148.0540,10.7746,14.6788,1.1820,1083.3333,308.6667,21.2404,0.0000,2.0900,6.3302
07/01/2017 00:00:00,0.0497,0.3907,27.8340,1.0000,0.0000,7.0000,218.2786,151.6123,10.7277,14.6561,1.1728,1083.3333,308.6667,21.4862,0.0000,2.0854,6.3802
08/01/2017 00:00:00,0.0506,0.3901,27.4718,1.0000,0.0000,7.0000,202.6580,155.1706,10.6308,14.5656,1.1640,1083.3333,308.6667,21.6346,0.0000,2.0806,6.4301
09/01/2017 00:00:00,0.0503,0.3895,27.1096,1.0000,0.0000,7.0000,187.0374,158.7289,10.4972,14.4246,1.1552,1083.3333,308.6667,21.7082,0.0000,2.0760,6.4801
10/01/2017 00:00:00,0.0471,0.3889,26.7473,1.0000,0.0000,7.0000,171.4168,161.6747,10.2815,14.1704,1.1467,1083.3333,308.6667,21.6079,0.0000,2.0714,6.8229
11/01/2017 00:00:00,0.0452,0.3883,26.3851,1.0000,0.0000,7.0000,155.7962,164.2169,10.1012,13.9642,1.1383,1083.3333,308.6667,21.5761,0.0000,2.0668,7.3587
12/01/2017 00:00:00,0.0528,0.3871,26.1546,1.0000,0.0000,6.9650,150.2361,166.7591,10.4443,14.3491,1.1143,1077.5029,307.5006,21.9779,0.0000,2.0916,7.8945
13/01/2017 00:00:00,0.0461,0.3851,26.0617,1.0000,0.0000,6.8936,155.1933,169.3013,10.4870,14.1847,1.0731,1065.5940,305.1188,21.0397,0.0000,2.1470,8.4303
14/01/2017 00:00:00,0.0454,0.3832,25.9688,1.0000,0.0000,6.8221,160.1504,171.8435,10.7543,14.3271,1.0311,1053.6851,302.7370,20.5658,0.0000,2.2022,8.9660
15/01/2017 00:00:00,0.0416,0.3812,25.8759,1.0000,0.0000,6.7507,165.1076,174.3857,10.9189,14.3330,0.9879,1041.7762,300.3552,19.8968,0.0000,2.2576,9.5018
16/01/2017 00:00:00,0.0419,0.3793,25.7830,1.0000,0.0000,6.6792,170.0648,176.9279,11.2200,14.5178,0.9436,1029.8673,297.9735,19.4752,0.0000,2.3128,10.0376
17/01/2017 00:00:00,0.0432,0.3773,25.6901,1.0000,0.0000,6.6078,175.0220,179.4701,11.5601,14.7493,0.8980,1017.9585,295.5917,19.1048,0.0000,2.3682,10.5733
18/01/2017 00:00:00,0.0422,0.3754,25.5972,1.0000,0.0000,6.5363,179.9792,182.0123,11.8229,14.8797,0.8513,1006.0496,293.2099,18.5945,0.0000,2.4236,11.1091
19/01/2017 00:00:00,0.0430,0.3735,25.5043,1.0000,0.0000,6.4648,184.9364,184.5545,12.1594,15.1004,0.8034,994.1407,290.8281,18.1888,0.0000,2.4788,11.6449
20/01/2017 00:00:00,0.0431,0.3715,25.4115,1.0000,0.0000,6.3934,189.8936,187.0967,12.4722,15.2886,0.7540,982.2318,288.4464,17.7334,0.0000,2.5342,12.1806
21/01/2017 00:00:00,0.0429,0.3696,25.3186,1.0000,0.0000,6.3219,194.8507,189.6389,12.7749,15.4619,0.7034,970.3229,286.0646,17.2525,0.0000,2.5894,12.7164
22/01/2017 00:00:00,0.0426,0.3676,25.2257,1.0000,0.0000,6.2505,199.8079,192.1811,13.0771,15.6325,0.6513,958.4140,283.6828,16.7610,0.0000,2.6448,13.2522
23/01/2017 00:00:00,0.0427,0.3657,25.1328,1.0000,0.0000,6.1790,204.7651,194.7233,13.3998,15.8253,0.5976,946.5051,281.3010,16.2852,0.0000,2.7002,13.7879
24/01/2017 00:00:00,0.0429,0.3637,25.0399,1.0000,0.0000,6.1076,209.7223,202.0130,13.7298,16.0242,0.5426,934.5962,278.9192,15.8064,0.0000,2.7554,13.7502
25/01/2017 00:00:00,0.0407,0.3618,24.9470,1.0000,0.0000,6.0361,214.6795,212.4133,13.9605,16.1058,0.4857,922.6873,276.5375,15.2075,0.0000,2.8108,13.3368
26/01/2017 00:00:00,0.0363,0.3605,24.8330,1.0000,0.0000,6.3527,217.6831,222.8136,13.8091,15.8315,0.4810,922.5456,276.5091,14.8606,0.0000,2.8068,12.9234
27/01/2017 00:00:00,0.0337,0.3597,24.6975,1.0000,0.0000,7.0661,218.6864,233.2139,13.4570,15.4115,0.5268,934.4356,278.8871,14.9473,0.0000,2.7424,12.5099
28/01/2017 00:00:00,0.0306,0.3590,24.5619,1.0000,0.0000,7.7795,219.6896,243.6142,13.0981,14.9847,0.5682,946.3257,281.2651,14.9942,0.0000,2.6780,12.0965
29/01/2017 00:00:00,0.0362,0.3583,24.4264,1.0000,0.0000,8.4929,220.6928,254.0145,13.1319,15.0081,0.6058,958.2157,283.6431,15.4726,0.0000,2.6136,11.6831
30/01/2017 00:00:00,0.0543,0.3576,24.2909,1.0000,0.0000,9.2063,221.6960,264.4148,13.7768,15.7291,0.6402,970.1057,286.0211,16.6861,0.0000,2.5490,11.2697
31/01/2017 00:00:00,0.3117,0.3569,24.1553,1.0000,0.0000,9.9197,222.6992,274.8151,19.1496,21.8416,0.6716,981.9957,288.3991,23.8140,9.1262,2.4846,10.8563
01/02/2017 00:00:00,0.0752,0.3562,24.0198,1.0000,0.0000,10.6331,223.7024,285.2154,14.1317,16.1024,0.7005,993.8857,290.7771,18.0245,0.0000,2.4202,10.4428
02/02/2017 00:00:00,0.0598,0.3554,23.8842,1.0000,0.0000,11.3465,224.7056,295.6157,13.4218,15.2788,0.7271,1005.7757,293.1551,17.5403,0.0000,2.3558,10.0294
03/02/2017 00:00:00,0.0558,0.3547,23.7487,1.0000,0.0000,12.0599,225.7088,306.0160,13.0940,14.8915,0.7517,1017.6658,295.5332,17.5164,0.0000,2.2914,9.6160
04/02/2017 00:00:00,0.0502,0.3540,23.6131,1.0000,0.0000,12.7733,226.7121,316.4163,12.7250,14.4582,0.7745,1029.5558,297.9112,17.4097,0.0000,2.2270,9.2026
05/02/2017 00:00:00,0.0465,0.3533,23.4776,1.0000,0.0000,13.4867,227.7153,326.8166,12.4239,14.1030,0.7959,1041.4458,300.2892,17.3698,0.0000,2.1624,8.7891
06/02/2017 00:00:00,0.0441,0.3526,23.3420,1.0000,0.0000,14.2001,228.7185,337.2169,12.1785,13.8119,0.8157,1053.3358,302.6672,17.3858,0.0000,2.0980,8.3757
07/02/2017 00:00:00,0.0430,0.3519,23.2065,1.0000,0.0000,14.9136,229.7217,334.8182,11.9910,13.5870,0.8342,1065.2258,305.0452,17.4663,0.0000,2.0336,7.9254
08/02/2017 00:00:00,0.0424,0.3511,23.0709,1.0000,0.0000,15.6270,230.7249,322.9595,11.8272,13.3896,0.8516,1077.1158,307.4232,17.5660,0.0000,1.9692,7.4477
09/02/2017 00:00:00,0.0594,0.3517,23.0543,1.0000,0.0000,15.6940,230.4327,311.1008,12.2439,14.0512,0.8806,1086.1666,309.2333,18.5931,0.0000,1.9180,6.9701
10/02/2017 00:00:00,2.2382,0.3537,23.1684,1.0000,0.0000,15.0526,228.7179,299.2420,24.9643,29.5197,0.9247,1092.1055,310.4211,38.9171,43.0497,1.8812,6.4925
11/02/2017 00:00:00,0.9905,0.3557,23.2824,1.0000,0.0000,14.4112,227.0030,287.3833,19.9096,24.2727,0.9707,1098.0443,311.6089,31.8824,16.7221,1.8444,6.0148
12/02/2017 00:00:00,0.4546,0.3576,23.3964,1.0000,0.0000,13.7698,225.2881,275.5246,16.6933,20.9963,1.0188,1103.9831,312.7966,27.4783,0.2860,1.8076,5.5372
13/02/2017 00:00:00,0.3139,0.3596,23.5105,1.0000,0.0000,13.1284,223.5733,263.6658,15.3349,19.9125,1.0691,1109.9220,313.9844,25.9654,0.0000,1.7708,5.0596
14/02/2017 00:00:00,0.2433,0.3616,23.6245,1.0000,0.0000,12.4870,221.8584,251.8071,14.3742,19.2835,1.1218,1115.8608,315.1722,25.0546,0.0000,1.7340,4.5819
15/02/2017 00:00:00,0.1865,0.3635,23.7385,1.0000,0.0000,11.8456,220.1435,239.9483,13.4454,18.6495,1.1770,1121.7996,316.3599,24.1441,0.0000,1.6972,4.1043
16/02/2017 00:00:00,0.1498,0.3655,23.8525,1.0000,0.0000,11.2042,218.4287,228.7527,12.6605,18.1715,1.2348,1127.7385,317.5477,23.4415,0.0000,1.6604,3.9229
17/02/2017 00:00:00,0.1212,0.3675,23.9666,1.0000,0.0000,10.5629,216.7138,218.0528,11.9362,17.7431,1.2956,1133.6773,318.7355,22.8079,0.0000,1.6236,3.9630
18/02/2017 00:00:00,0.1018,0.3695,24.0806,1.0000,0.0000,9.9215,214.9989,207.3528,11.3448,17.4818,1.3596,1139.6161,319.9232,22.3929,0.0000,1.5868,4.0031
19/02/2017 00:00:00,0.0874,0.3714,24.1946,1.0000,0.0000,9.2801,213.2841,196.6529,10.8310,17.3183,1.4268,1145.5550,321.1110,22.1059,0.0000,1.5502,4.0432
20/02/2017 00:00:00,0.0793,0.3734,24.3086,1.0000,0.0000,8.6387,211.5692,185.9530,10.4247,17.3145,1.4977,1151.4938,322.2988,22.0243,0.0000,1.5134,4.0833
21/02/2017 00:00:00,0.0874,0.3754,24.4227,1.0000,0.0000,7.9973,209.8544,178.2250,10.3339,17.8486,1.5726,1157.4326,323.4865,22.6252,0.0000,1.4766,5.9292
22/02/2017 00:00:00,0.0752,0.3773,24.5367,1.0000,0.0000,7.3559,208.1395,172.6200,9.8527,17.7179,1.6518,1163.3714,324.6743,22.3824,0.0000,1.4398,9.0649
23/02/2017 00:00:00,0.0755,0.3780,24.6478,1.0000,0.0000,7.0000,207.4661,167.0149,9.7185,17.8613,1.6756,1174.6330,326.9266,22.5514,0.0000,1.4256,12.2006
24/02/2017 00:00:00,0.0708,0.3770,24.7551,1.0000,0.0000,7.0000,208.0925,161.4099,9.6317,17.6559,1.6274,1192.5292,330.5058,22.3597,0.0000,1.4394,15.3364
25/02/2017 00:00:00,0.0670,0.3761,24.8625,1.0000,0.0000,7.0000,208.7189,155.8048,9.5589,17.4775,1.5811,1210.4254,334.0851,22.2005,0.0000,1.4532,18.4721
26/02/2017 00:00:00,0.0630,0.3751,24.9699,1.0000,0.0000,7.0000,209.3452,150.1997,9.4794,17.2880,1.5369,1228.3216,337.6643,22.0252,0.0000,1.4670,21.6078
27/02/2017 00:00:00,0.0638,0.3741,25.0773,1.0000,0.0000,7.0000,209.9716,144.5947,9.4960,17.2746,1.4942,1246.2178,341.2436,22.0731,0.0000,1.4810,24.7435
28/02/2017 00:00:00,0.0640,0.3731,25.1847,1.0000,0.0000,7.0000,210.5980,142.6147,9.5052,17.2481,1.4533,1264.1140,344.8228,22.1038,0.0000,1.4948,27.8680
01/03/2017 00:00:00,0.0632,0.3722,25.2920,1.0000,0.0000,7.0000,211.2243,143.0583,9.4932,17.1836,1.4140,1282.0102,348.4020,22.0850,0.0000,1.5086,30.9848
