ISOTime,Flow,Sal,Temp,zeroes,TSS
01/01/2016,0.2731,0.5000,20.0000,0
1,02/01/2016,0.5565,0.5000,20.0000,0
1,03/01/2016,0.7755,0.5000,20.0000,0
1,04/01/2016,0.7094,0.5000,20.0000,0
1,05/01/2016,0.9100,0.5000,20.0000,0
1,06/01/2016,0.0852,0.5000,20.0000,0
1,07/01/2016,0.0805,0.5000,20.0000,0
1,08/01/2016,0.4306,0.5000,20.0000,0
1,09/01/2016,0.2553,0.5000,20.0000,0
1,10/01/2016,0.3102,0.5000,20.0000,0
1,11/01/2016,0.8999,0.5000,20.0000,0
1,12/01/2016,0.0964,0.5000,20.0000,0
1,13/01/2016,0.5186,0.5000,20.0000,0
1,14/01/2016,0.8675,0.5000,20.0000,0
1,15/01/2016,0.5538,0.5000,20.0000,0
1,16/01/2016,0.0819,0.5000,20.0000,0
1,17/01/2016,0.2053,0.5000,20.0000,0
1,18/01/2016,0.7511,0.5000,20.0000,0
1,19/01/2016,0.6022,0.5000,20.0000,0
1,20/01/2016,0.9748,0.5000,20.0000,0
1,21/01/2016,0.0971,0.5000,20.0000,0
1,22/01/2016,0.3532,0.5000,20.0000,0
1,23/01/2016,0.4812,0.5000,20.0000,0
1,24/01/2016,0.5948,0.5000,20.0000,0
1,25/01/2016,0.5932,0.5000,20.0000,0
1,26/01/2016,0.9274,0.5000,20.0000,0
1,27/01/2016,0.1401,0.5000,20.0000,0
1,28/01/2016,0.0655,0.5000,20.0000,0
1,29/01/2016,0.0778,0.5000,20.0000,0
1,30/01/2016,0.3117,0.5000,20.0000,0
1,31/01/2016,0.1353,0.5000,20.0000,0
1,01/02/2016,0.8491,0.5000,20.0000,0
1,02/02/2016,0.1548,0.5000,20.0000,0
1,03/02/2016,0.8230,0.5000,20.0000,0
1,04/02/2016,0.8349,0.5000,20.0000,0
1,05/02/2016,0.5141,0.5000,20.0000,0
1,06/02/2016,0.9410,0.5000,20.0000,0
1,07/02/2016,0.2797,0.5000,20.0000,0
1,08/02/2016,0.6652,0.5000,20.0000,0
1,09/02/2016,0.4870,0.5000,20.0000,0
1,10/02/2016,0.0920,0.5000,20.0000,0
1,11/02/2016,0.8705,0.5000,20.0000,0
1,12/02/2016,0.9940,0.5000,20.0000,0
1,13/02/2016,0.2599,0.5000,20.0000,0
1,14/02/2016,0.8028,0.5000,20.0000,0
1,15/02/2016,0.1921,0.5000,20.0000,0
1,16/02/2016,0.0257,0.5000,20.0000,0
1,17/02/2016,0.3232,0.5000,20.0000,0
1,18/02/2016,0.7081,0.5000,20.0000,0
1,19/02/2016,0.3087,0.5000,20.0000,0
1,20/02/2016,0.9813,0.5000,20.0000,0
1,21/02/2016,0.1764,0.5000,20.0000,0
1,22/02/2016,0.7217,0.5000,20.0000,0
1,23/02/2016,0.2119,0.5000,20.0000,0
1,24/02/2016,0.9989,0.5000,20.0000,0
1,25/02/2016,0.6458,0.5000,20.0000,0
1,26/02/2016,0.4467,0.5000,20.0000,0
1,27/02/2016,0.0285,0.5000,20.0000,0
1,28/02/2016,0.0966,0.5000,20.0000,0
1,29/02/2016,0.5146,0.5000,20.0000,0
1,01/03/2016,0.5311,0.5000,20.0000,0
1,02/03/2016,0.8424,0.5000,20.0000,0
1,03/03/2016,0.5702,0.5000,20.0000,0
1,04/03/2016,0.1028,0.5000,20.0000,0
1,05/03/2016,0.9254,0.5000,20.0000,0
1,06/03/2016,0.1067,0.5000,20.0000,0
1,07/03/2016,0.5993,0.5000,20.0000,0
1,08/03/2016,0.0462,0.5000,20.0000,0
1,09/03/2016,0.6013,0.5000,20.0000,0
1,10/03/2016,0.0693,0.5000,20.0000,0
1,11/03/2016,0.7301,0.5000,20.0000,0
1,12/03/2016,0.3598,0.5000,20.0000,0
1,13/03/2016,0.7786,0.5000,20.0000,0
1,14/03/2016,0.0656,0.5000,20.0000,0
1,15/03/2016,0.2606,0.5000,20.0000,0
1,16/03/2016,0.7047,0.5000,20.0000,0
1,17/03/2016,0.8993,0.5000,20.0000,0
1,18/03/2016,0.0027,0.5000,20.0000,0
1,19/03/2016,0.4869,0.5000,20.0000,0
1,20/03/2016,0.1465,0.5000,20.0000,0
1,21/03/2016,0.0673,0.5000,20.0000,0
1,22/03/2016,0.6346,0.5000,20.0000,0
1,23/03/2016,0.8058,0.5000,20.0000,0
1,24/03/2016,0.6049,0.5000,20.0000,0
1,25/03/2016,0.6103,0.5000,20.0000,0
1,26/03/2016,0.7821,0.5000,20.0000,0
1,27/03/2016,0.1610,0.5000,20.0000,0
1,28/03/2016,0.1639,0.5000,20.0000,0
1,29/03/2016,0.1736,0.5000,20.0000,0
1,30/03/2016,0.0978,0.5000,20.0000,0
1,31/03/2016,0.3756,0.5000,20.0000,0
1,01/04/2016,0.2155,0.5000,20.0000,0
1,02/04/2016,0.1528,0.5000,20.0000,0
1,03/04/2016,0.6014,0.5000,20.0000,0
1,04/04/2016,0.6546,0.5000,20.0000,0
1,05/04/2016,0.9880,0.5000,20.0000,0
1,06/04/2016,0.9592,0.5000,20.0000,0
1,07/04/2016,0.3641,0.5000,20.0000,0
1,08/04/2016,0.4414,0.5000,20.0000,0
1,09/04/2016,0.3513,0.5000,20.0000,0
1,10/04/2016,0.1535,0.5000,20.0000,0
1,11/04/2016,0.0861,0.5000,20.0000,0
1,12/04/2016,0.5650,0.5000,20.0000,0
1,13/04/2016,0.9843,0.5000,20.0000,0
1,14/04/2016,0.6000,0.5000,20.0000,0
1,15/04/2016,0.8338,0.5000,20.0000,0
1,16/04/2016,0.2270,0.5000,20.0000,0
1,17/04/2016,0.2130,0.5000,20.0000,0
1,18/04/2016,0.0684,0.5000,20.0000,0
1,19/04/2016,0.5656,0.5000,20.0000,0
1,20/04/2016,0.5781,0.5000,20.0000,0
1,21/04/2016,0.2501,0.5000,20.0000,0
1,22/04/2016,0.2760,0.5000,20.0000,0
1,23/04/2016,0.9900,0.5000,20.0000,0
1,24/04/2016,0.3549,0.5000,20.0000,0
1,25/04/2016,0.8688,0.5000,20.0000,0
1,26/04/2016,0.8806,0.5000,20.0000,0
1,27/04/2016,0.0953,0.5000,20.0000,0
1,28/04/2016,0.6470,0.5000,20.0000,0
1,29/04/2016,0.5082,0.5000,20.0000,0
1,30/04/2016,0.0586,0.5000,20.0000,0
1,01/05/2016,0.8317,0.5000,20.0000,0
1,02/05/2016,0.9900,0.5000,20.0000,0
1,03/05/2016,0.9696,0.5000,20.0000,0
1,04/05/2016,0.1612,0.5000,20.0000,0
1,05/05/2016,0.8227,0.5000,20.0000,0
1,06/05/2016,0.4010,0.5000,20.0000,0
1,07/05/2016,0.0447,0.5000,20.0000,0
1,08/05/2016,0.7845,0.5000,20.0000,0
1,09/05/2016,0.3258,0.5000,20.0000,0
1,10/05/2016,0.3312,0.5000,20.0000,0
1,11/05/2016,0.0756,0.5000,20.0000,0
1,12/05/2016,0.5072,0.5000,20.0000,0
1,13/05/2016,0.2685,0.5000,20.0000,0
1,14/05/2016,0.0658,0.5000,20.0000,0
1,15/05/2016,0.5711,0.5000,20.0000,0
1,16/05/2016,0.6491,0.5000,20.0000,0
1,17/05/2016,0.6463,0.5000,20.0000,0
1,18/05/2016,0.4437,0.5000,20.0000,0
1,19/05/2016,0.3449,0.5000,20.0000,0
1,20/05/2016,0.4461,0.5000,20.0000,0
1,21/05/2016,0.2209,0.5000,20.0000,0
1,22/05/2016,0.8740,0.5000,20.0000,0
1,23/05/2016,0.7730,0.5000,20.0000,0
1,24/05/2016,0.3915,0.5000,20.0000,0
1,25/05/2016,0.8534,0.5000,20.0000,0
1,26/05/2016,0.1943,0.5000,20.0000,0
1,27/05/2016,0.9157,0.5000,20.0000,0
1,28/05/2016,0.0715,0.5000,20.0000,0
1,29/05/2016,0.7050,0.5000,20.0000,0
1,30/05/2016,0.3184,0.5000,20.0000,0
1,31/05/2016,0.1371,0.5000,20.0000,0
1,01/06/2016,0.1288,0.5000,20.0000,0
1,02/06/2016,0.9591,0.5000,20.0000,0
1,03/06/2016,0.6548,0.5000,20.0000,0
1,04/06/2016,0.5616,0.5000,20.0000,0
1,05/06/2016,0.1371,0.5000,20.0000,0
1,06/06/2016,0.5632,0.5000,20.0000,0
1,07/06/2016,0.1470,0.5000,20.0000,0
1,08/06/2016,0.8513,0.5000,20.0000,0
1,09/06/2016,0.5262,0.5000,20.0000,0
1,10/06/2016,0.1443,0.5000,20.0000,0
1,11/06/2016,0.5029,0.5000,20.0000,0
1,12/06/2016,0.4970,0.5000,20.0000,0
1,13/06/2016,0.4205,0.5000,20.0000,0
1,14/06/2016,0.6663,0.5000,20.0000,0
1,15/06/2016,0.4264,0.5000,20.0000,0
1,16/06/2016,0.3377,0.5000,20.0000,0
1,17/06/2016,0.1682,0.5000,20.0000,0
1,18/06/2016,0.2784,0.5000,20.0000,0
1,19/06/2016,0.2452,0.5000,20.0000,0
1,20/06/2016,0.2994,0.5000,20.0000,0
1,21/06/2016,0.8503,0.5000,20.0000,0
1,22/06/2016,0.3700,0.5000,20.0000,0
1,23/06/2016,0.4618,0.5000,20.0000,0
1,24/06/2016,0.8173,0.5000,20.0000,0
1,25/06/2016,0.8365,0.5000,20.0000,0
1,26/06/2016,0.4116,0.5000,20.0000,0
1,27/06/2016,0.7605,0.5000,20.0000,0
1,28/06/2016,0.7183,0.5000,20.0000,0
1,29/06/2016,0.8257,0.5000,20.0000,0
1,30/06/2016,0.0324,0.5000,20.0000,0
1,01/07/2016,0.2954,0.5000,20.0000,0
1,02/07/2016,0.8577,0.5000,20.0000,0
1,03/07/2016,0.4348,0.5000,20.0000,0
1,04/07/2016,0.1886,0.5000,20.0000,0
1,05/07/2016,0.2079,0.5000,20.0000,0
1,06/07/2016,0.2721,0.5000,20.0000,0
1,07/07/2016,0.5180,0.5000,20.0000,0
1,08/07/2016,0.7685,0.5000,20.0000,0
1,09/07/2016,0.0165,0.5000,20.0000,0
1,10/07/2016,0.9045,0.5000,20.0000,0
1,11/07/2016,0.9082,0.5000,20.0000,0
1,12/07/2016,0.2171,0.5000,20.0000,0
1,13/07/2016,0.1974,0.5000,20.0000,0
1,14/07/2016,0.7679,0.5000,20.0000,0
1,15/07/2016,0.6338,0.5000,20.0000,0
1,16/07/2016,0.7990,0.5000,20.0000,0
1,17/07/2016,0.4934,0.5000,20.0000,0
1,18/07/2016,0.0105,0.5000,20.0000,0
1,19/07/2016,0.9889,0.5000,20.0000,0
1,20/07/2016,0.5090,0.5000,20.0000,0
1,21/07/2016,0.1149,0.5000,20.0000,0
1,22/07/2016,0.4219,0.5000,20.0000,0
1,23/07/2016,0.9593,0.5000,20.0000,0
1,24/07/2016,0.7830,0.5000,20.0000,0
1,25/07/2016,0.9082,0.5000,20.0000,0
1,26/07/2016,0.6059,0.5000,20.0000,0
1,27/07/2016,0.5619,0.5000,20.0000,0
1,28/07/2016,0.0649,0.5000,20.0000,0
1,29/07/2016,0.4478,0.5000,20.0000,0
1,30/07/2016,0.4773,0.5000,20.0000,0
1,31/07/2016,0.3415,0.5000,20.0000,0
1,01/08/2016,0.1954,0.5000,20.0000,0
1,02/08/2016,0.7844,0.5000,20.0000,0
1,03/08/2016,0.5722,0.5000,20.0000,0
1,04/08/2016,0.5422,0.5000,20.0000,0
1,05/08/2016,0.1094,0.5000,20.0000,0
1,06/08/2016,0.7706,0.5000,20.0000,0
1,07/08/2016,0.7059,0.5000,20.0000,0
1,08/08/2016,0.1414,0.5000,20.0000,0
1,09/08/2016,0.2348,0.5000,20.0000,0
1,10/08/2016,0.2688,0.5000,20.0000,0
1,11/08/2016,0.7224,0.5000,20.0000,0
1,12/08/2016,0.5328,0.5000,20.0000,0
1,13/08/2016,0.8087,0.5000,20.0000,0
1,14/08/2016,0.7161,0.5000,20.0000,0
1,15/08/2016,0.1690,0.5000,20.0000,0
1,16/08/2016,0.2018,0.5000,20.0000,0
1,17/08/2016,0.2198,0.5000,20.0000,0
1,18/08/2016,0.6538,0.5000,20.0000,0
1,19/08/2016,0.2820,0.5000,20.0000,0
1,20/08/2016,0.1799,0.5000,20.0000,0
1,21/08/2016,0.1221,0.5000,20.0000,0
1,22/08/2016,0.5858,0.5000,20.0000,0
1,23/08/2016,0.9644,0.5000,20.0000,0
1,24/08/2016,0.5616,0.5000,20.0000,0
1,25/08/2016,0.2942,0.5000,20.0000,0
1,26/08/2016,0.0955,0.5000,20.0000,0
1,27/08/2016,0.4676,0.5000,20.0000,0
1,28/08/2016,0.2486,0.5000,20.0000,0
1,29/08/2016,0.2643,0.5000,20.0000,0
1,30/08/2016,0.5453,0.5000,20.0000,0
1,31/08/2016,0.4592,0.5000,20.0000,0
1,01/09/2016,0.6841,0.5000,20.0000,0
1,02/09/2016,0.9675,0.5000,20.0000,0
1,03/09/2016,0.9424,0.5000,20.0000,0
1,04/09/2016,0.8936,0.5000,20.0000,0
1,05/09/2016,0.7093,0.5000,20.0000,0
1,06/09/2016,0.9044,0.5000,20.0000,0
1,07/09/2016,0.6765,0.5000,20.0000,0
1,08/09/2016,0.4033,0.5000,20.0000,0
1,09/09/2016,0.3115,0.5000,20.0000,0
1,10/09/2016,0.5013,0.5000,20.0000,0
1,11/09/2016,0.7822,0.5000,20.0000,0
1,12/09/2016,0.2521,0.5000,20.0000,0
1,13/09/2016,0.0674,0.5000,20.0000,0
1,14/09/2016,0.8364,0.5000,20.0000,0
1,15/09/2016,0.9773,0.5000,20.0000,0
1,16/09/2016,0.5742,0.5000,20.0000,0
1,17/09/2016,0.2869,0.5000,20.0000,0
1,18/09/2016,0.4251,0.5000,20.0000,0
1,19/09/2016,0.4887,0.5000,20.0000,0
1,20/09/2016,0.7925,0.5000,20.0000,0
1,21/09/2016,0.8466,0.5000,20.0000,0
1,22/09/2016,0.8629,0.5000,20.0000,0
1,23/09/2016,0.8864,0.5000,20.0000,0
1,24/09/2016,0.3120,0.5000,20.0000,0
1,25/09/2016,0.0809,0.5000,20.0000,0
1,26/09/2016,0.1116,0.5000,20.0000,0
1,27/09/2016,0.9657,0.5000,20.0000,0
1,28/09/2016,0.5834,0.5000,20.0000,0
1,29/09/2016,0.4615,0.5000,20.0000,0
1,30/09/2016,0.7027,0.5000,20.0000,0
1,01/10/2016,0.1993,0.5000,20.0000,0
1,02/10/2016,0.6722,0.5000,20.0000,0
1,03/10/2016,0.6629,0.5000,20.0000,0
1,04/10/2016,0.4122,0.5000,20.0000,0
1,05/10/2016,0.1151,0.5000,20.0000,0
1,06/10/2016,0.5028,0.5000,20.0000,0
1,07/10/2016,0.5203,0.5000,20.0000,0
1,08/10/2016,0.7403,0.5000,20.0000,0
1,09/10/2016,0.9341,0.5000,20.0000,0
1,10/10/2016,0.2775,0.5000,20.0000,0
1,11/10/2016,0.8234,0.5000,20.0000,0
1,12/10/2016,0.0489,0.5000,20.0000,0
1,13/10/2016,0.8435,0.5000,20.0000,0
1,14/10/2016,0.7692,0.5000,20.0000,0
1,15/10/2016,0.8027,0.5000,20.0000,0
1,16/10/2016,0.1473,0.5000,20.0000,0
1,17/10/2016,0.2157,0.5000,20.0000,0
1,18/10/2016,0.3331,0.5000,20.0000,0
1,19/10/2016,0.0028,0.5000,20.0000,0
1,20/10/2016,0.3114,0.5000,20.0000,0
1,21/10/2016,0.5923,0.5000,20.0000,0
1,22/10/2016,0.7448,0.5000,20.0000,0
1,23/10/2016,0.6717,0.5000,20.0000,0
1,24/10/2016,0.6347,0.5000,20.0000,0
1,25/10/2016,0.8077,0.5000,20.0000,0
1,26/10/2016,0.0299,0.5000,20.0000,0
1,27/10/2016,0.5402,0.5000,20.0000,0
1,28/10/2016,0.5732,0.5000,20.0000,0
1,29/10/2016,0.8914,0.5000,20.0000,0
1,30/10/2016,0.2157,0.5000,20.0000,0
1,31/10/2016,0.8151,0.5000,20.0000,0
1,01/11/2016,0.3992,0.5000,20.0000,0
1,02/11/2016,0.7503,0.5000,20.0000,0
1,03/11/2016,0.8369,0.5000,20.0000,0
1,04/11/2016,0.8725,0.5000,20.0000,0
1,05/11/2016,0.3435,0.5000,20.0000,0
1,06/11/2016,0.2762,0.5000,20.0000,0
1,07/11/2016,0.8532,0.5000,20.0000,0
1,08/11/2016,0.9322,0.5000,20.0000,0
1,09/11/2016,0.3160,0.5000,20.0000,0
1,10/11/2016,0.2981,0.5000,20.0000,0
1,11/11/2016,0.0572,0.5000,20.0000,0
1,12/11/2016,0.4089,0.5000,20.0000,0
1,13/11/2016,0.8069,0.5000,20.0000,0
1,14/11/2016,0.4250,0.5000,20.0000,0
1,15/11/2016,0.5621,0.5000,20.0000,0
1,16/11/2016,0.9942,0.5000,20.0000,0
1,17/11/2016,0.8286,0.5000,20.0000,0
1,18/11/2016,0.2725,0.5000,20.0000,0
1,19/11/2016,0.5474,0.5000,20.0000,0
1,20/11/2016,0.1779,0.5000,20.0000,0
1,21/11/2016,0.9972,0.5000,20.0000,0
1,22/11/2016,0.5310,0.5000,20.0000,0
1,23/11/2016,0.3240,0.5000,20.0000,0
1,24/11/2016,0.7493,0.5000,20.0000,0
1,25/11/2016,0.4042,0.5000,20.0000,0
