ISOTime,Flow,Sal,Temp,zeroes,TSS
01/01/2016,0.6704,0.5000,20.0000,0
1,02/01/2016,0.4049,0.5000,20.0000,0
1,03/01/2016,0.8909,0.5000,20.0000,0
1,04/01/2016,0.2436,0.5000,20.0000,0
1,05/01/2016,0.9265,0.5000,20.0000,0
1,06/01/2016,0.4688,0.5000,20.0000,0
1,07/01/2016,0.5637,0.5000,20.0000,0
1,08/01/2016,0.2611,0.5000,20.0000,0
1,09/01/2016,0.2733,0.5000,20.0000,0
1,10/01/2016,0.8515,0.5000,20.0000,0
1,11/01/2016,0.0766,0.5000,20.0000,0
1,12/01/2016,0.5573,0.5000,20.0000,0
1,13/01/2016,0.4904,0.5000,20.0000,0
1,14/01/2016,0.0612,0.5000,20.0000,0
1,15/01/2016,0.9710,0.5000,20.0000,0
1,16/01/2016,0.4497,0.5000,20.0000,0
1,17/01/2016,0.7455,0.5000,20.0000,0
1,18/01/2016,0.3243,0.5000,20.0000,0
1,19/01/2016,0.6336,0.5000,20.0000,0
1,20/01/2016,0.3438,0.5000,20.0000,0
1,21/01/2016,0.0337,0.5000,20.0000,0
1,22/01/2016,0.0748,0.5000,20.0000,0
1,23/01/2016,0.1756,0.5000,20.0000,0
1,24/01/2016,0.9708,0.5000,20.0000,0
1,25/01/2016,0.1434,0.5000,20.0000,0
1,26/01/2016,0.8987,0.5000,20.0000,0
1,27/01/2016,0.2252,0.5000,20.0000,0
1,28/01/2016,0.6664,0.5000,20.0000,0
1,29/01/2016,0.1211,0.5000,20.0000,0
1,30/01/2016,0.7105,0.5000,20.0000,0
1,31/01/2016,0.2396,0.5000,20.0000,0
1,01/02/2016,0.4950,0.5000,20.0000,0
1,02/02/2016,0.3387,0.5000,20.0000,0
1,03/02/2016,0.4953,0.5000,20.0000,0
1,04/02/2016,0.3698,0.5000,20.0000,0
1,05/02/2016,0.3485,0.5000,20.0000,0
1,06/02/2016,0.6369,0.5000,20.0000,0
1,07/02/2016,0.1514,0.5000,20.0000,0
1,08/02/2016,0.5471,0.5000,20.0000,0
1,09/02/2016,0.5635,0.5000,20.0000,0
1,10/02/2016,0.7710,0.5000,20.0000,0
1,11/02/2016,0.6855,0.5000,20.0000,0
1,12/02/2016,0.9280,0.5000,20.0000,0
1,13/02/2016,0.0630,0.5000,20.0000,0
1,14/02/2016,0.5559,0.5000,20.0000,0
1,15/02/2016,0.4009,0.5000,20.0000,0
1,16/02/2016,0.6942,0.5000,20.0000,0
1,17/02/2016,0.2847,0.5000,20.0000,0
1,18/02/2016,0.5673,0.5000,20.0000,0
1,19/02/2016,0.3724,0.5000,20.0000,0
1,20/02/2016,0.3224,0.5000,20.0000,0
1,21/02/2016,0.8817,0.5000,20.0000,0
1,22/02/2016,0.6077,0.5000,20.0000,0
1,23/02/2016,0.2520,0.5000,20.0000,0
1,24/02/2016,0.2026,0.5000,20.0000,0
1,25/02/2016,0.2974,0.5000,20.0000,0
1,26/02/2016,0.1468,0.5000,20.0000,0
1,27/02/2016,0.3865,0.5000,20.0000,0
1,28/02/2016,0.5350,0.5000,20.0000,0
1,29/02/2016,0.4196,0.5000,20.0000,0
1,01/03/2016,0.9140,0.5000,20.0000,0
1,02/03/2016,0.5885,0.5000,20.0000,0
1,03/03/2016,0.6872,0.5000,20.0000,0
1,04/03/2016,0.2397,0.5000,20.0000,0
1,05/03/2016,0.1779,0.5000,20.0000,0
1,06/03/2016,0.4271,0.5000,20.0000,0
1,07/03/2016,0.2343,0.5000,20.0000,0
1,08/03/2016,0.2587,0.5000,20.0000,0
1,09/03/2016,0.9224,0.5000,20.0000,0
1,10/03/2016,0.2393,0.5000,20.0000,0
1,11/03/2016,0.2100,0.5000,20.0000,0
1,12/03/2016,0.0276,0.5000,20.0000,0
1,13/03/2016,0.5972,0.5000,20.0000,0
1,14/03/2016,0.8714,0.5000,20.0000,0
1,15/03/2016,0.2664,0.5000,20.0000,0
1,16/03/2016,0.5249,0.5000,20.0000,0
1,17/03/2016,0.6128,0.5000,20.0000,0
1,18/03/2016,0.6258,0.5000,20.0000,0
1,19/03/2016,0.0399,0.5000,20.0000,0
1,20/03/2016,0.9695,0.5000,20.0000,0
1,21/03/2016,0.5102,0.5000,20.0000,0
1,22/03/2016,0.2989,0.5000,20.0000,0
1,23/03/2016,0.5959,0.5000,20.0000,0
1,24/03/2016,0.0530,0.5000,20.0000,0
1,25/03/2016,0.7045,0.5000,20.0000,0
1,26/03/2016,0.1745,0.5000,20.0000,0
1,27/03/2016,0.6287,0.5000,20.0000,0
1,28/03/2016,0.9348,0.5000,20.0000,0
1,29/03/2016,0.1278,0.5000,20.0000,0
1,30/03/2016,0.6753,0.5000,20.0000,0
1,31/03/2016,0.7230,0.5000,20.0000,0
1,01/04/2016,0.1670,0.5000,20.0000,0
1,02/04/2016,0.3063,0.5000,20.0000,0
1,03/04/2016,0.2203,0.5000,20.0000,0
1,04/04/2016,0.3081,0.5000,20.0000,0
1,05/04/2016,0.5052,0.5000,20.0000,0
1,06/04/2016,0.5266,0.5000,20.0000,0
1,07/04/2016,0.1517,0.5000,20.0000,0
1,08/04/2016,0.4542,0.5000,20.0000,0
1,09/04/2016,0.1161,0.5000,20.0000,0
1,10/04/2016,0.2400,0.5000,20.0000,0
1,11/04/2016,0.2527,0.5000,20.0000,0
1,12/04/2016,0.4218,0.5000,20.0000,0
1,13/04/2016,0.9360,0.5000,20.0000,0
1,14/04/2016,0.3453,0.5000,20.0000,0
1,15/04/2016,0.9816,0.5000,20.0000,0
1,16/04/2016,0.3360,0.5000,20.0000,0
1,17/04/2016,0.1065,0.5000,20.0000,0
1,18/04/2016,0.4694,0.5000,20.0000,0
1,19/04/2016,0.3812,0.5000,20.0000,0
1,20/04/2016,0.4585,0.5000,20.0000,0
1,21/04/2016,0.7876,0.5000,20.0000,0
1,22/04/2016,0.1231,0.5000,20.0000,0
1,23/04/2016,0.2850,0.5000,20.0000,0
1,24/04/2016,0.4254,0.5000,20.0000,0
1,25/04/2016,0.6523,0.5000,20.0000,0
1,26/04/2016,0.5059,0.5000,20.0000,0
1,27/04/2016,0.3543,0.5000,20.0000,0
1,28/04/2016,0.0856,0.5000,20.0000,0
1,29/04/2016,0.6488,0.5000,20.0000,0
1,30/04/2016,0.9161,0.5000,20.0000,0
1,01/05/2016,0.3777,0.5000,20.0000,0
1,02/05/2016,0.4094,0.5000,20.0000,0
1,03/05/2016,0.9404,0.5000,20.0000,0
1,04/05/2016,0.7651,0.5000,20.0000,0
1,05/05/2016,0.8424,0.5000,20.0000,0
1,06/05/2016,0.9527,0.5000,20.0000,0
1,07/05/2016,0.5806,0.5000,20.0000,0
1,08/05/2016,0.1398,0.5000,20.0000,0
1,09/05/2016,0.3327,0.5000,20.0000,0
1,10/05/2016,0.4519,0.5000,20.0000,0
1,11/05/2016,0.6519,0.5000,20.0000,0
1,12/05/2016,0.4118,0.5000,20.0000,0
1,13/05/2016,0.2120,0.5000,20.0000,0
1,14/05/2016,0.5536,0.5000,20.0000,0
1,15/05/2016,0.9531,0.5000,20.0000,0
1,16/05/2016,0.4591,0.5000,20.0000,0
1,17/05/2016,0.6698,0.5000,20.0000,0
1,18/05/2016,0.5017,0.5000,20.0000,0
1,19/05/2016,0.7763,0.5000,20.0000,0
1,20/05/2016,0.8245,0.5000,20.0000,0
1,21/05/2016,0.4369,0.5000,20.0000,0
1,22/05/2016,0.1944,0.5000,20.0000,0
1,23/05/2016,0.3729,0.5000,20.0000,0
1,24/05/2016,0.0509,0.5000,20.0000,0
1,25/05/2016,0.0378,0.5000,20.0000,0
1,26/05/2016,0.5733,0.5000,20.0000,0
1,27/05/2016,0.4239,0.5000,20.0000,0
1,28/05/2016,0.6884,0.5000,20.0000,0
1,29/05/2016,0.1276,0.5000,20.0000,0
1,30/05/2016,0.7490,0.5000,20.0000,0
1,31/05/2016,0.3568,0.5000,20.0000,0
1,01/06/2016,0.3745,0.5000,20.0000,0
1,02/06/2016,0.7840,0.5000,20.0000,0
1,03/06/2016,0.4930,0.5000,20.0000,0
1,04/06/2016,0.3468,0.5000,20.0000,0
1,05/06/2016,0.3613,0.5000,20.0000,0
1,06/06/2016,0.7238,0.5000,20.0000,0
1,07/06/2016,0.9888,0.5000,20.0000,0
1,08/06/2016,0.0567,0.5000,20.0000,0
1,09/06/2016,0.3572,0.5000,20.0000,0
1,10/06/2016,0.5914,0.5000,20.0000,0
1,11/06/2016,0.6791,0.5000,20.0000,0
1,12/06/2016,0.5924,0.5000,20.0000,0
1,13/06/2016,0.2565,0.5000,20.0000,0
1,14/06/2016,0.2577,0.5000,20.0000,0
