ISOTime,Flow,Sal,Temp,zeroes,TSS
01/01/2016,0.3623,0.5000,20.0000,0
1,02/01/2016,0.9612,0.5000,20.0000,0
1,03/01/2016,0.1185,0.5000,20.0000,0
1,04/01/2016,0.9242,0.5000,20.0000,0
1,05/01/2016,0.3437,0.5000,20.0000,0
1,06/01/2016,0.0879,0.5000,20.0000,0
1,07/01/2016,0.7908,0.5000,20.0000,0
1,08/01/2016,0.5019,0.5000,20.0000,0
1,09/01/2016,0.0758,0.5000,20.0000,0
1,10/01/2016,0.5897,0.5000,20.0000,0
1,11/01/2016,0.6641,0.5000,20.0000,0
1,12/01/2016,0.6634,0.5000,20.0000,0
1,13/01/2016,0.8506,0.5000,20.0000,0
1,14/01/2016,0.9071,0.5000,20.0000,0
1,15/01/2016,0.6104,0.5000,20.0000,0
1,16/01/2016,0.9926,0.5000,20.0000,0
1,17/01/2016,0.5733,0.5000,20.0000,0
1,18/01/2016,0.1451,0.5000,20.0000,0
1,19/01/2016,0.6981,0.5000,20.0000,0
1,20/01/2016,0.9138,0.5000,20.0000,0
1,21/01/2016,0.6974,0.5000,20.0000,0
1,22/01/2016,0.5210,0.5000,20.0000,0
1,23/01/2016,0.3161,0.5000,20.0000,0
1,24/01/2016,0.6977,0.5000,20.0000,0
1,25/01/2016,0.1936,0.5000,20.0000,0
1,26/01/2016,0.8406,0.5000,20.0000,0
1,27/01/2016,0.7851,0.5000,20.0000,0
1,28/01/2016,0.1989,0.5000,20.0000,0
1,29/01/2016,0.4341,0.5000,20.0000,0
1,30/01/2016,0.6630,0.5000,20.0000,0
1,31/01/2016,0.5618,0.5000,20.0000,0
1,01/02/2016,0.0904,0.5000,20.0000,0
1,02/02/2016,0.0874,0.5000,20.0000,0
1,03/02/2016,0.6291,0.5000,20.0000,0
1,04/02/2016,0.4261,0.5000,20.0000,0
1,05/02/2016,0.5601,0.5000,20.0000,0
1,06/02/2016,0.7549,0.5000,20.0000,0
1,07/02/2016,0.8694,0.5000,20.0000,0
1,08/02/2016,0.2355,0.5000,20.0000,0
1,09/02/2016,0.9224,0.5000,20.0000,0
1,10/02/2016,0.2286,0.5000,20.0000,0
1,11/02/2016,0.9397,0.5000,20.0000,0
1,12/02/2016,0.4586,0.5000,20.0000,0
1,13/02/2016,0.3074,0.5000,20.0000,0
1,14/02/2016,0.6173,0.5000,20.0000,0
1,15/02/2016,0.8082,0.5000,20.0000,0
1,16/02/2016,0.4080,0.5000,20.0000,0
1,17/02/2016,0.7076,0.5000,20.0000,0
1,18/02/2016,0.4689,0.5000,20.0000,0
1,19/02/2016,0.5998,0.5000,20.0000,0
1,20/02/2016,0.2569,0.5000,20.0000,0
1,21/02/2016,0.9503,0.5000,20.0000,0
1,22/02/2016,0.6033,0.5000,20.0000,0
1,23/02/2016,0.1425,0.5000,20.0000,0
1,24/02/2016,0.6310,0.5000,20.0000,0
1,25/02/2016,0.1215,0.5000,20.0000,0
1,26/02/2016,0.6917,0.5000,20.0000,0
1,27/02/2016,0.3504,0.5000,20.0000,0
1,28/02/2016,0.3994,0.5000,20.0000,0
1,29/02/2016,0.3049,0.5000,20.0000,0
1,01/03/2016,0.9620,0.5000,20.0000,0
1,02/03/2016,0.7935,0.5000,20.0000,0
1,03/03/2016,0.7020,0.5000,20.0000,0
1,04/03/2016,0.6808,0.5000,20.0000,0
1,05/03/2016,0.4852,0.5000,20.0000,0
1,06/03/2016,0.4369,0.5000,20.0000,0
1,07/03/2016,0.8835,0.5000,20.0000,0
1,08/03/2016,0.7162,0.5000,20.0000,0
1,09/03/2016,0.9021,0.5000,20.0000,0
1,10/03/2016,0.0425,0.5000,20.0000,0
1,11/03/2016,0.6627,0.5000,20.0000,0
1,12/03/2016,0.0327,0.5000,20.0000,0
1,13/03/2016,0.3500,0.5000,20.0000,0
1,14/03/2016,0.1195,0.5000,20.0000,0
1,15/03/2016,0.9497,0.5000,20.0000,0
1,16/03/2016,0.6020,0.5000,20.0000,0
1,17/03/2016,0.9316,0.5000,20.0000,0
1,18/03/2016,0.2433,0.5000,20.0000,0
1,19/03/2016,0.9102,0.5000,20.0000,0
1,20/03/2016,0.0795,0.5000,20.0000,0
1,21/03/2016,0.2665,0.5000,20.0000,0
1,22/03/2016,0.9521,0.5000,20.0000,0
1,23/03/2016,0.0317,0.5000,20.0000,0
1,24/03/2016,0.1682,0.5000,20.0000,0
1,25/03/2016,0.2080,0.5000,20.0000,0
1,26/03/2016,0.1613,0.5000,20.0000,0
1,27/03/2016,0.6731,0.5000,20.0000,0
1,28/03/2016,0.5570,0.5000,20.0000,0
1,29/03/2016,0.6197,0.5000,20.0000,0
1,30/03/2016,0.1100,0.5000,20.0000,0
1,31/03/2016,0.9967,0.5000,20.0000,0
1,01/04/2016,0.5436,0.5000,20.0000,0
1,02/04/2016,0.6184,0.5000,20.0000,0
1,03/04/2016,0.1766,0.5000,20.0000,0
1,04/04/2016,0.8559,0.5000,20.0000,0
1,05/04/2016,0.7642,0.5000,20.0000,0
1,06/04/2016,0.1041,0.5000,20.0000,0
1,07/04/2016,0.7505,0.5000,20.0000,0
1,08/04/2016,0.2574,0.5000,20.0000,0
1,09/04/2016,0.9041,0.5000,20.0000,0
1,10/04/2016,0.0886,0.5000,20.0000,0
1,11/04/2016,0.2789,0.5000,20.0000,0
1,12/04/2016,0.3751,0.5000,20.0000,0
1,13/04/2016,0.2774,0.5000,20.0000,0
1,14/04/2016,0.0606,0.5000,20.0000,0
1,15/04/2016,0.4549,0.5000,20.0000,0
1,16/04/2016,0.8486,0.5000,20.0000,0
1,17/04/2016,0.2647,0.5000,20.0000,0
1,18/04/2016,0.8519,0.5000,20.0000,0
1,19/04/2016,0.4273,0.5000,20.0000,0
1,20/04/2016,0.7062,0.5000,20.0000,0
1,21/04/2016,0.7320,0.5000,20.0000,0
1,22/04/2016,0.0042,0.5000,20.0000,0
1,23/04/2016,0.4977,0.5000,20.0000,0
1,24/04/2016,0.6347,0.5000,20.0000,0
1,25/04/2016,0.8931,0.5000,20.0000,0
1,26/04/2016,0.7715,0.5000,20.0000,0
1,27/04/2016,0.5988,0.5000,20.0000,0
1,28/04/2016,0.2886,0.5000,20.0000,0
1,29/04/2016,0.8231,0.5000,20.0000,0
1,30/04/2016,0.6443,0.5000,20.0000,0
1,01/05/2016,0.5260,0.5000,20.0000,0
1,02/05/2016,0.3641,0.5000,20.0000,0
1,03/05/2016,0.4477,0.5000,20.0000,0
1,04/05/2016,0.0700,0.5000,20.0000,0
1,05/05/2016,0.3891,0.5000,20.0000,0
1,06/05/2016,0.9167,0.5000,20.0000,0
1,07/05/2016,0.0063,0.5000,20.0000,0
1,08/05/2016,0.0493,0.5000,20.0000,0
1,09/05/2016,0.4420,0.5000,20.0000,0
1,10/05/2016,0.6816,0.5000,20.0000,0
1,11/05/2016,0.1122,0.5000,20.0000,0
1,12/05/2016,0.4201,0.5000,20.0000,0
1,13/05/2016,0.3160,0.5000,20.0000,0
1,14/05/2016,0.4505,0.5000,20.0000,0
1,15/05/2016,0.5217,0.5000,20.0000,0
1,16/05/2016,0.4548,0.5000,20.0000,0
1,17/05/2016,0.8351,0.5000,20.0000,0
1,18/05/2016,0.9840,0.5000,20.0000,0
1,19/05/2016,0.6439,0.5000,20.0000,0
1,20/05/2016,0.2511,0.5000,20.0000,0
1,21/05/2016,0.0992,0.5000,20.0000,0
1,22/05/2016,0.1182,0.5000,20.0000,0
1,23/05/2016,0.8507,0.5000,20.0000,0
1,24/05/2016,0.3762,0.5000,20.0000,0
1,25/05/2016,0.9489,0.5000,20.0000,0
1,26/05/2016,0.1283,0.5000,20.0000,0
1,27/05/2016,0.6498,0.5000,20.0000,0
1,28/05/2016,0.1391,0.5000,20.0000,0
1,29/05/2016,0.7052,0.5000,20.0000,0
1,30/05/2016,0.4216,0.5000,20.0000,0
1,31/05/2016,0.2616,0.5000,20.0000,0
1,01/06/2016,0.5681,0.5000,20.0000,0
1,02/06/2016,0.5489,0.5000,20.0000,0
1,03/06/2016,0.7948,0.5000,20.0000,0
1,04/06/2016,0.5826,0.5000,20.0000,0
1,05/06/2016,0.1846,0.5000,20.0000,0
1,06/06/2016,0.9142,0.5000,20.0000,0
1,07/06/2016,0.0969,0.5000,20.0000,0
1,08/06/2016,0.0466,0.5000,20.0000,0
1,09/06/2016,0.5525,0.5000,20.0000,0
1,10/06/2016,0.7759,0.5000,20.0000,0
1,11/06/2016,0.4907,0.5000,20.0000,0
1,12/06/2016,0.1629,0.5000,20.0000,0
1,13/06/2016,0.1244,0.5000,20.0000,0
1,14/06/2016,0.4171,0.5000,20.0000,0
1,15/06/2016,0.4600,0.5000,20.0000,0
1,16/06/2016,0.9275,0.5000,20.0000,0
1,17/06/2016,0.6058,0.5000,20.0000,0
1,18/06/2016,0.3371,0.5000,20.0000,0
1,19/06/2016,0.3777,0.5000,20.0000,0
1,20/06/2016,0.8216,0.5000,20.0000,0
1,21/06/2016,0.5662,0.5000,20.0000,0
1,22/06/2016,0.0382,0.5000,20.0000,0
1,23/06/2016,0.8142,0.5000,20.0000,0
1,24/06/2016,0.4642,0.5000,20.0000,0
1,25/06/2016,0.5030,0.5000,20.0000,0
1,26/06/2016,0.4584,0.5000,20.0000,0
1,27/06/2016,0.7954,0.5000,20.0000,0
1,28/06/2016,0.0995,0.5000,20.0000,0
1,29/06/2016,0.4830,0.5000,20.0000,0
1,30/06/2016,0.1282,0.5000,20.0000,0
1,01/07/2016,0.0120,0.5000,20.0000,0
1,02/07/2016,0.0857,0.5000,20.0000,0
1,03/07/2016,0.0054,0.5000,20.0000,0
1,04/07/2016,0.8776,0.5000,20.0000,0
1,05/07/2016,0.4870,0.5000,20.0000,0
1,06/07/2016,0.2730,0.5000,20.0000,0
1,07/07/2016,0.3138,0.5000,20.0000,0
1,08/07/2016,0.1522,0.5000,20.0000,0
1,09/07/2016,0.9608,0.5000,20.0000,0
1,10/07/2016,0.4523,0.5000,20.0000,0
1,11/07/2016,0.6376,0.5000,20.0000,0
1,12/07/2016,0.0998,0.5000,20.0000,0
1,13/07/2016,0.3638,0.5000,20.0000,0
1,14/07/2016,0.9517,0.5000,20.0000,0
1,15/07/2016,0.9573,0.5000,20.0000,0
1,16/07/2016,0.0459,0.5000,20.0000,0
1,17/07/2016,0.3511,0.5000,20.0000,0
1,18/07/2016,0.6878,0.5000,20.0000,0
1,19/07/2016,0.2834,0.5000,20.0000,0
1,20/07/2016,0.5950,0.5000,20.0000,0
1,21/07/2016,0.3966,0.5000,20.0000,0
1,22/07/2016,0.1456,0.5000,20.0000,0
1,23/07/2016,0.3192,0.5000,20.0000,0
1,24/07/2016,0.6210,0.5000,20.0000,0
1,25/07/2016,0.7404,0.5000,20.0000,0
1,26/07/2016,0.7921,0.5000,20.0000,0
1,27/07/2016,0.0804,0.5000,20.0000,0
1,28/07/2016,0.1048,0.5000,20.0000,0
1,29/07/2016,0.4122,0.5000,20.0000,0
1,30/07/2016,0.4902,0.5000,20.0000,0
1,31/07/2016,0.4361,0.5000,20.0000,0
1,01/08/2016,0.2942,0.5000,20.0000,0
1,02/08/2016,0.4180,0.5000,20.0000,0
1,03/08/2016,0.5488,0.5000,20.0000,0
1,04/08/2016,0.7414,0.5000,20.0000,0
1,05/08/2016,0.9386,0.5000,20.0000,0
1,06/08/2016,0.4114,0.5000,20.0000,0
1,07/08/2016,0.3487,0.5000,20.0000,0
1,08/08/2016,0.5112,0.5000,20.0000,0
1,09/08/2016,0.6055,0.5000,20.0000,0
1,10/08/2016,0.5451,0.5000,20.0000,0
1,11/08/2016,0.3527,0.5000,20.0000,0
1,12/08/2016,0.7429,0.5000,20.0000,0
1,13/08/2016,0.8010,0.5000,20.0000,0
1,14/08/2016,0.8973,0.5000,20.0000,0
1,15/08/2016,0.1526,0.5000,20.0000,0
1,16/08/2016,0.8145,0.5000,20.0000,0
1,17/08/2016,0.1720,0.5000,20.0000,0
1,18/08/2016,0.0902,0.5000,20.0000,0
1,19/08/2016,0.6217,0.5000,20.0000,0
1,20/08/2016,0.5224,0.5000,20.0000,0
1,21/08/2016,0.0926,0.5000,20.0000,0
1,22/08/2016,0.1420,0.5000,20.0000,0
1,23/08/2016,0.0437,0.5000,20.0000,0
1,24/08/2016,0.3333,0.5000,20.0000,0
1,25/08/2016,0.1865,0.5000,20.0000,0
1,26/08/2016,0.0096,0.5000,20.0000,0
1,27/08/2016,0.9171,0.5000,20.0000,0
1,28/08/2016,0.4341,0.5000,20.0000,0
1,29/08/2016,0.0785,0.5000,20.0000,0
1,30/08/2016,0.7349,0.5000,20.0000,0
1,31/08/2016,0.4908,0.5000,20.0000,0
1,01/09/2016,0.0901,0.5000,20.0000,0
1,02/09/2016,0.8275,0.5000,20.0000,0
1,03/09/2016,0.9477,0.5000,20.0000,0
1,04/09/2016,0.1624,0.5000,20.0000,0
1,05/09/2016,0.3110,0.5000,20.0000,0
1,06/09/2016,0.1411,0.5000,20.0000,0
1,07/09/2016,0.7875,0.5000,20.0000,0
1,08/09/2016,0.9687,0.5000,20.0000,0
1,09/09/2016,0.8069,0.5000,20.0000,0
1,10/09/2016,0.7670,0.5000,20.0000,0
1,11/09/2016,0.7399,0.5000,20.0000,0
1,12/09/2016,0.6404,0.5000,20.0000,0
1,13/09/2016,0.9104,0.5000,20.0000,0
1,14/09/2016,0.7371,0.5000,20.0000,0
1,15/09/2016,0.3315,0.5000,20.0000,0
1,16/09/2016,0.0894,0.5000,20.0000,0
1,17/09/2016,0.5346,0.5000,20.0000,0
1,18/09/2016,0.5825,0.5000,20.0000,0
1,19/09/2016,0.6093,0.5000,20.0000,0
1,20/09/2016,0.6650,0.5000,20.0000,0
1,21/09/2016,0.8775,0.5000,20.0000,0
1,22/09/2016,0.5435,0.5000,20.0000,0
1,23/09/2016,0.2116,0.5000,20.0000,0
1,24/09/2016,0.2853,0.5000,20.0000,0
1,25/09/2016,0.6998,0.5000,20.0000,0
1,26/09/2016,0.7093,0.5000,20.0000,0
1,27/09/2016,0.0049,0.5000,20.0000,0
1,28/09/2016,0.8036,0.5000,20.0000,0
1,29/09/2016,0.8033,0.5000,20.0000,0
1,30/09/2016,0.7034,0.5000,20.0000,0
1,01/10/2016,0.0732,0.5000,20.0000,0
1,02/10/2016,0.1039,0.5000,20.0000,0
1,03/10/2016,0.8507,0.5000,20.0000,0
1,04/10/2016,0.0779,0.5000,20.0000,0
1,05/10/2016,0.2181,0.5000,20.0000,0
1,06/10/2016,0.8962,0.5000,20.0000,0
1,07/10/2016,0.0070,0.5000,20.0000,0
1,08/10/2016,0.3238,0.5000,20.0000,0
1,09/10/2016,0.7624,0.5000,20.0000,0
1,10/10/2016,0.8843,0.5000,20.0000,0
1,11/10/2016,0.1627,0.5000,20.0000,0
1,12/10/2016,0.3972,0.5000,20.0000,0
1,13/10/2016,0.1790,0.5000,20.0000,0
1,14/10/2016,0.8686,0.5000,20.0000,0
1,15/10/2016,0.7532,0.5000,20.0000,0
1,16/10/2016,0.7664,0.5000,20.0000,0
1,17/10/2016,0.6015,0.5000,20.0000,0
1,18/10/2016,0.9093,0.5000,20.0000,0
1,19/10/2016,0.5850,0.5000,20.0000,0
1,20/10/2016,0.9091,0.5000,20.0000,0
1,21/10/2016,0.9658,0.5000,20.0000,0
1,22/10/2016,0.5143,0.5000,20.0000,0
1,23/10/2016,0.3493,0.5000,20.0000,0
1,24/10/2016,0.5348,0.5000,20.0000,0
1,25/10/2016,0.1972,0.5000,20.0000,0
1,26/10/2016,0.8835,0.5000,20.0000,0
1,27/10/2016,0.3723,0.5000,20.0000,0
1,28/10/2016,0.9252,0.5000,20.0000,0
1,29/10/2016,0.8184,0.5000,20.0000,0
1,30/10/2016,0.5086,0.5000,20.0000,0
1,31/10/2016,0.8797,0.5000,20.0000,0
1,01/11/2016,0.4382,0.5000,20.0000,0
1,02/11/2016,0.0234,0.5000,20.0000,0
1,03/11/2016,0.2045,0.5000,20.0000,0
1,04/11/2016,0.7749,0.5000,20.0000,0
1,05/11/2016,0.8574,0.5000,20.0000,0
1,06/11/2016,0.3451,0.5000,20.0000,0
1,07/11/2016,0.9239,0.5000,20.0000,0
1,08/11/2016,0.8421,0.5000,20.0000,0
1,09/11/2016,0.6397,0.5000,20.0000,0
1,10/11/2016,0.8736,0.5000,20.0000,0
1,11/11/2016,0.0505,0.5000,20.0000,0
1,12/11/2016,0.4370,0.5000,20.0000,0
1,13/11/2016,0.5696,0.5000,20.0000,0
1,14/11/2016,0.6450,0.5000,20.0000,0
1,15/11/2016,0.9778,0.5000,20.0000,0
1,16/11/2016,0.6488,0.5000,20.0000,0
1,17/11/2016,0.1432,0.5000,20.0000,0
1,18/11/2016,0.7795,0.5000,20.0000,0
1,19/11/2016,0.5417,0.5000,20.0000,0
1,20/11/2016,0.4436,0.5000,20.0000,0
1,21/11/2016,0.0460,0.5000,20.0000,0
1,22/11/2016,0.2005,0.5000,20.0000,0
1,23/11/2016,0.8549,0.5000,20.0000,0
1,24/11/2016,0.8904,0.5000,20.0000,0
1,25/11/2016,0.2891,0.5000,20.0000,0
1,26/11/2016,0.5941,0.5000,20.0000,0
1,27/11/2016,0.2451,0.5000,20.0000,0
1,28/11/2016,0.1315,0.5000,20.0000,0
1,29/11/2016,0.6294,0.5000,20.0000,0
1,30/11/2016,0.8543,0.5000,20.0000,0
1,01/12/2016,0.0884,0.5000,20.0000,0
1,02/12/2016,0.4049,0.5000,20.0000,0
1,03/12/2016,0.9077,0.5000,20.0000,0
1,04/12/2016,0.0440,0.5000,20.0000,0
1,05/12/2016,0.0099,0.5000,20.0000,0
1,06/12/2016,0.9618,0.5000,20.0000,0
1,07/12/2016,0.8248,0.5000,20.0000,0
1,08/12/2016,0.5532,0.5000,20.0000,0
1,09/12/2016,0.7879,0.5000,20.0000,0
1,10/12/2016,0.8460,0.5000,20.0000,0
1,11/12/2016,0.5584,0.5000,20.0000,0
1,12/12/2016,0.4310,0.5000,20.0000,0
1,13/12/2016,0.4768,0.5000,20.0000,0
1,14/12/2016,0.0176,0.5000,20.0000,0
1,15/12/2016,0.3773,0.5000,20.0000,0
1,16/12/2016,0.4191,0.5000,20.0000,0
1,17/12/2016,0.2215,0.5000,20.0000,0
1,18/12/2016,0.1017,0.5000,20.0000,0
1,19/12/2016,0.2575,0.5000,20.0000,0
1,20/12/2016,0.8823,0.5000,20.0000,0
1,21/12/2016,0.0031,0.5000,20.0000,0
1,22/12/2016,0.2219,0.5000,20.0000,0
1,23/12/2016,0.7097,0.5000,20.0000,0
1,24/12/2016,0.6129,0.5000,20.0000,0
1,25/12/2016,0.2049,0.5000,20.0000,0
1,26/12/2016,0.8644,0.5000,20.0000,0
1,27/12/2016,0.9895,0.5000,20.0000,0
1,28/12/2016,0.9094,0.5000,20.0000,0
1,29/12/2016,0.6788,0.5000,20.0000,0
1,30/12/2016,0.4546,0.5000,20.0000,0
1,31/12/2016,0.4030,0.5000,20.0000,0
1,01/01/2017,0.5435,0.5000,20.0000,0
